"SampleID"	"Range"	"Haplogroup"	"Rank"	"Quality"
"HG03136"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L1b1"	"1"	"0.9747"
"HG03139"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L4b2"	"1"	"0.9791"
"HG03157"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L2c2a"	"1"	"1.0000"
"HG03159"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L2a1"	"1"	"1.0000"
"HG03160"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3"	"1"	"1.0000"
"HG03162"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3"	"1"	"1.0000"
"HG03163"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L2a1"	"1"	"1.0000"
"HG03166"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L1b1a3b"	"1"	"0.9599"
"HG03168"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L1c2a"	"1"	"1.0000"
"HG03169"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L2a1a"	"1"	"1.0000"
"HG03172"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3f1b1a"	"1"	"1.0000"
"HG03175"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3c'd"	"1"	"1.0000"
"HG03189"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L4b2"	"1"	"0.9791"
"HG03190"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3e1"	"1"	"0.9261"
"HG03193"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3f1b1a"	"1"	"1.0000"
"HG03195"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3e2b1"	"1"	"1.0000"
"HG03196"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3e1"	"1"	"1.0000"
"HG03198"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3d5a"	"1"	"1.0000"
"HG03199"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L2a1"	"1"	"1.0000"
"HG03202"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L2a1"	"1"	"1.0000"
"HG03209"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L2e"	"1"	"1.0000"
"HG03212"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3e4"	"1"	"1.0000"
"HG03224"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3c'd"	"1"	"0.9527"
"HG03225"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3"	"1"	"1.0000"
"HG03228"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"N2"	"1"	"1.0000"
"HG03229"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"M"	"1"	"1.0000"
"HG03234"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"M27b"	"1"	"0.9641"
"HG03235"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"HV"	"1"	"1.0000"
"HG03237"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"M"	"1"	"1.0000"
"HG03238"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"J1b"	"1"	"0.8785"
"HG03240"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L2e"	"1"	"0.9670"
"HG03241"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3d1"	"1"	"1.0000"
"HG03246"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3b"	"1"	"1.0000"
"HG03247"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3c'd"	"1"	"0.9527"
"HG03258"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"U6"	"1"	"1.0000"
"HG03259"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L4b1a"	"1"	"1.0000"
"HG03265"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3d5a"	"1"	"1.0000"
"HG03267"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L0"	"1"	"1.0000"
"HG03268"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L0"	"1"	"1.0000"
"HG03270"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L1b1"	"1"	"0.9747"
"HG03271"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L1c2b1b"	"1"	"0.9900"
"HG03279"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L2d+16129"	"1"	"1.0000"
"HG03280"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3"	"1"	"1.0000"
"HG03291"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L2b1"	"1"	"1.0000"
"HG03294"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3b"	"1"	"1.0000"
"HG03295"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L1b1"	"1"	"0.9747"
"HG03297"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L2a1"	"1"	"1.0000"
"HG03298"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L0"	"1"	"0.9822"
"HG03300"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L1c1'2'4'6"	"1"	"1.0000"
"HG03301"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3c'd"	"1"	"1.0000"
"HG03303"	"217 247 293 456 477 489 750 1048 1438 1719 1736 2158 2706 3010 3348 3394 3720 3915 3918 3970 3992 4336 4883 4917 4977 5004 5046 5442 5495 5773 6026 6045 6260 6680 7175 7768 8616 9072 9093 9377 9540 9667 9698 10034 10044 10310 10321 10398 10550 10589 10688 10873 11251 11377 11467 11899 11914 12308 12372 12630 12669 12705 13105 13263 13780 13789 14178 14233 15043 15535 15670 15758 15784 15924 15928 15930 16129 16145 16147 16162 16163 16270 16327 16391"	"L3"	"1"	"1.0000"
