"SampleID"	"Range"	"Haplogroup"	"Rank"	"Quality"
"HG01325"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01326"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01334"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01341"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01342"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01344"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01345"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01348"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01350"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01351"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01353"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01354"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01356"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01357"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01359"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01360"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01362"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01363"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01365"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01366"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01369"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01372"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01374"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01375"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01377"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01378"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01383"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01384"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01389"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01390"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01392"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01393"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01395"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01396"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01398"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01402"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01403"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01405"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01412"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01413"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01414"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01431"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01432"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01435"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01437"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01438"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01440"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01441"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01443"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01444"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01447"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01455"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01456"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01459"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01461"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01462"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01464"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01465"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01468"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01474"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01479"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01485"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01486"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01488"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01489"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01491"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01492"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01494"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01495"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01497"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01498"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01500"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01501"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01503"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01504"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01506"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01507"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01509"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01510"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01512"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01513"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01515"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01516"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01518"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01519"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01521"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01522"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01524"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01525"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01527"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01528"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01530"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01531"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01536"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01537"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01550"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01551"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01556"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01565"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01566"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01571"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01572"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01577"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01578"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01583"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01586"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01589"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01593"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01595"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01596"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01597"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01598"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01599"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01600"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01602"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01603"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01605"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01606"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01607"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01608"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01610"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01612"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01613"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01615"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01617"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01618"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01619"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01620"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01623"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01624"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01625"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01626"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01628"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01630"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01631"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01632"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01668"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01669"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01670"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01672"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01673"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01675"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01676"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01678"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01679"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01680"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01682"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01684"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01685"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01686"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01694"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01695"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01697"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01699"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01700"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01702"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01704"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01705"	"3720"	"U2e"	"1"	"1.0000"
"HG01707"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01708"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01709"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01710"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01746"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01747"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01756"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01757"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01761"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01762"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01765"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01766"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01767"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01768"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01770"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01771"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01773"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01775"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01776"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01777"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01779"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01781"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01783"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01784"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01785"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01786"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01789"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01790"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01791"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01794"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01795"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01796"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01797"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01798"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01799"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01800"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01801"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01802"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01804"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01805"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01806"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01807"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01808"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01809"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01810"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01811"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01812"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01813"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01815"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01816"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01817"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01840"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01841"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01842"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01843"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01844"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01845"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01846"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01847"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01848"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01849"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01850"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01851"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01852"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01853"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01855"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01857"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01858"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01859"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01860"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01861"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01862"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01863"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01864"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01865"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01866"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01867"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01868"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01869"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01870"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01871"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01872"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01873"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01874"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01878"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01879"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01880"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01882"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01883"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01885"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01886"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01889"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01890"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01892"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01893"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01894"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01896"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01912"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01914"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01915"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01917"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01918"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01920"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01921"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01923"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01924"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01926"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01927"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01932"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01933"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01935"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01936"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01938"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01939"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01941"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01942"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01944"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01945"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01947"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01948"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01950"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01951"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01953"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01954"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01956"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01958"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01961"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01965"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01967"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01968"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01970"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01971"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01973"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01974"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01976"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01977"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01979"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01980"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01982"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01983"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01985"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01986"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01988"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01989"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01990"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01991"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01992"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG01997"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02002"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02003"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02006"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02008"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02009"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02010"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02012"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02013"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02014"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02016"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02017"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02019"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02020"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02023"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02024"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02025"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02026"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02028"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02029"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02031"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02032"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02035"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02040"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02046"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02047"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02048"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02049"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02050"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02051"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02052"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02053"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02054"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02057"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02058"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02060"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02061"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02064"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02067"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02069"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02070"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02072"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02073"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02075"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02076"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02078"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02079"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02081"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02082"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02084"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02085"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02086"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02087"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02088"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02089"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02090"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02095"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02102"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02104"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02105"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02107"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02108"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02111"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02113"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02116"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02121"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02122"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02127"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02128"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02130"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02131"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02133"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02134"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02136"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02137"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02138"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02139"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02140"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02141"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02142"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02143"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02144"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02146"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02147"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02150"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02151"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02152"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02153"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02154"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02155"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02156"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02164"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02165"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02166"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02178"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02179"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02180"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02181"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02182"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02184"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02185"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02186"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02187"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02188"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02190"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02215"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02219"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02220"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02221"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02223"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02224"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02230"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02231"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02232"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02233"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02235"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02236"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02238"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02239"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02250"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02252"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02253"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02255"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02256"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02259"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02260"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02262"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02265"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02266"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02271"	"3720"	"H2a2a1"	"1"	"0.5000"
"HG02272"	"3720"	"H2a2a1"	"1"	"0.5000"
