"SampleID"	"Range"	"Haplogroup"	"Rank"	"Quality"
"HG03861"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"U2b1"	"1"	"1.0000"
"HG03862"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"U1a"	"1"	"1.0000"
"HG03863"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"M"	"1"	"1.0000"
"HG03864"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"R8b"	"1"	"1.0000"
"HG03866"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"M2a'b"	"1"	"1.0000"
"HG03867"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"M4'67"	"1"	"1.0000"
"HG03868"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"J1b1"	"1"	"1.0000"
"HG03869"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"M7c1a5"	"1"	"1.0000"
"HG03870"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"M7c1c3d"	"1"	"1.0000"
"HG03871"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"M4'67"	"1"	"1.0000"
"HG03872"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"R0"	"1"	"1.0000"
"HG03873"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"H2a2a1"	"1"	"0.5000"
"HG03874"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"B4b1a2g1"	"1"	"1.0000"
"HG03875"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"M"	"1"	"1.0000"
"HG03882"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"M7c1a5"	"1"	"1.0000"
"HG03884"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"M34"	"1"	"1.0000"
"HG03885"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"M"	"1"	"1.0000"
"HG03886"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"U1a"	"1"	"1.0000"
"HG03887"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"R0"	"1"	"0.7392"
"HG03888"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"N"	"1"	"1.0000"
"HG03890"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"H2a2a1"	"1"	"0.5000"
"HG03894"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"M4'67"	"1"	"1.0000"
"HG03895"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"H2a2a1"	"1"	"0.5000"
"HG03896"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"M"	"1"	"1.0000"
"HG03897"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"U5a1"	"1"	"1.0000"
"HG03898"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"M7b1"	"1"	"1.0000"
"HG03899"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"M7b1"	"1"	"1.0000"
"HG03900"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"H2a2a1"	"1"	"0.5000"
"HG03902"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"J1"	"1"	"1.0000"
"HG03905"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"M4'67"	"1"	"1.0000"
"HG03907"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"M"	"1"	"1.0000"
"HG03908"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"U2"	"1"	"1.0000"
"HG03910"	"493 629 951 953 1018 2218 2259 2885 3010 3336 3338 3348 3394 3396 3594 3666 3741 3796 3915 3992 4024 4025 4336 4916 4917 5063 5108 5111 5198 5390 5460 5465 5495 6253 6359 6365 6371 7309 7705 7768 7789 7805 7843 7864 7963 8014 8020 8027 8473 8502 8994 9090 9093 9221 9254 9266 9477 9620 9899 9950 9962 10034 10084 10115 10143 10172 10181 10192 10196 10211 10217 10238 10289 10398 10499 10550 10822 10978 11025 11377 11404 11447 11485 11812 11914 11947 11969 12007 12308 12403 12406 12414 12633 12705 12950 13017 13020 13188 13404 13708 13789 13965 14016 14070 14139 14364 14470 14544 14552 14560 14766 14783 14798 14869 14935 15043 15097 15218 15301 15346 15367 15519 15607 15672 15721 15758 15766 15784 15924 16051 16482"	"M7c1a1a1"	"1"	"1.0000"
