"SampleID"	"Range"	"Haplogroup"	"Rank"	"Quality"
"JX153914.1"	"1-16569"	"K2"	"1"	"0.9763"
"JX153915.1"	"1-16569"	"T2b"	"1"	"0.9626"
"JX153916.1"	"1-16569"	"T1a1"	"1"	"0.9804"
"JX153917.1"	"1-16569"	"A+152+16362"	"1"	"0.9645"
"JX153918.1"	"1-16569"	"H+195"	"1"	"0.8821"
"JX153919.1"	"1-16569"	"K1"	"1"	"0.9650"
"JX153920.1"	"1-16569"	"V"	"1"	"0.9729"
"JX153921.1"	"1-16569"	"J2"	"1"	"0.9599"
"JX153922.1"	"1-16569"	"U2+152"	"1"	"0.9208"
"JX153923.1"	"1-16569"	"K2"	"1"	"0.9763"
"JX153924.1"	"1-16569"	"K2"	"1"	"0.9763"
"JX153925.1"	"1-16569"	"U8b1"	"1"	"0.9407"
"JX153926.1"	"1-16569"	"X2"	"1"	"0.9304"
"JX153927.1"	"1-16569"	"H1c"	"1"	"0.9603"
"JX153928.1"	"1-16569"	"J1c3"	"1"	"0.9854"
"JX153929.1"	"1-16569"	"H1a"	"1"	"0.8995"
"JX153930.1"	"1-16569"	"H5"	"1"	"0.9581"
"JX153931.1"	"1-16569"	"I"	"1"	"0.9727"
"JX153932.1"	"1-16569"	"H6a"	"1"	"0.8549"
"JX153933.1"	"1-16569"	"K1a+195"	"1"	"0.9665"
"JX153934.1"	"1-16569"	"X2"	"1"	"0.9014"
"JX153935.1"	"1-16569"	"H26a1"	"1"	"0.9029"
"JX153936.1"	"1-16569"	"H26a1"	"1"	"0.9029"
"JX153937.1"	"1-16569"	"T2b28"	"1"	"0.9746"
"JX153938.1"	"1-16569"	"U5a1"	"1"	"0.9691"
"JX153939.1"	"1-16569"	"U2'3'4'7'8'9"	"1"	"0.9026"
"JX153940.1"	"1-16569"	"J1c"	"1"	"0.9753"
"JX153941.1"	"1-16569"	"K1a"	"1"	"0.9681"
"JX153942.1"	"1-16569"	"H1a3c1"	"1"	"0.9677"
"JX153943.1"	"1-16569"	"H1+16355"	"1"	"0.9418"
"JX153944.1"	"1-16569"	"T2a2"	"1"	"0.9404"
"JX153945.1"	"1-16569"	"H66"	"1"	"0.9482"
"JX153946.1"	"1-16569"	"H"	"1"	"0.9507"
"JX153947.1"	"1-16569"	"H7a1"	"1"	"0.8979"
"JX153948.1"	"1-16569"	"T2"	"1"	"0.9652"
"JX153949.1"	"1-16569"	"H2a3"	"1"	"0.9440"
"JX153950.1"	"1-16569"	"H1a"	"1"	"0.9238"
"JX153951.1"	"1-16569"	"T2b"	"1"	"0.9829"
"JX153952.1"	"1-16569"	"H1g"	"1"	"0.9601"
"JX153953.1"	"1-16569"	"H+195+146"	"1"	"0.9535"
"JX153954.1"	"1-16569"	"K1a1b"	"1"	"0.9651"
"JX153955.1"	"1-16569"	"U5b"	"1"	"0.9697"
"JX153956.1"	"1-16569"	"H1"	"1"	"0.9545"
"JX153957.1"	"1-16569"	"U4a2a"	"1"	"0.5149"
"JX153958.1"	"1-16569"	"H1e"	"1"	"0.9570"
"JX153959.1"	"1-16569"	"U4"	"1"	"0.9700"
"JX153960.1"	"1-16569"	"H24"	"1"	"0.9548"
"JX153961.1"	"1-16569"	"H"	"1"	"0.9150"
"JX153962.1"	"1-16569"	"V"	"1"	"0.9729"
"JX153963.1"	"1-16569"	"H1+16278"	"1"	"0.9015"
"JX153964.1"	"1-16569"	"V"	"1"	"0.9413"
"JX153965.1"	"1-16569"	"H5"	"1"	"0.9091"
"JX153966.1"	"1-16569"	"K1+16362"	"1"	"0.9695"
"JX153967.1"	"1-16569"	"H1+16239"	"1"	"0.9422"
"JX153968.1"	"1-16569"	"W+194"	"1"	"0.9644"
"JX153969.1"	"1-16569"	"H1+16189"	"1"	"0.9248"
"JX153970.1"	"1-16569"	"T2b"	"1"	"0.9626"
"JX153971.1"	"1-16569"	"H"	"1"	"0.8482"
"JX153972.1"	"1-16569"	"H+195"	"1"	"0.8821"
"JX153973.1"	"1-16569"	"J1c"	"1"	"0.9773"
"JX153974.1"	"1-16569"	"H1c"	"1"	"0.9060"
"JX153975.1"	"1-16569"	"H1"	"1"	"0.9545"
"JX153976.1"	"1-16569"	"H1a"	"1"	"0.9393"
"JX153977.1"	"1-16569"	"H7a1"	"1"	"0.8979"
"JX153978.1"	"1-16569"	"H24"	"1"	"0.9548"
"JX153979.1"	"1-16569"	"I"	"1"	"0.9727"
"JX153980.1"	"1-16569"	"H1"	"1"	"0.9167"
"JX153981.1"	"1-16569"	"T2b"	"1"	"0.9626"
"JX153982.1"	"1-16569"	"U4a2a"	"1"	"0.5149"
"JX153983.1"	"1-16569"	"J1c2o"	"1"	"0.9791"
"JX153984.1"	"1-16569"	"H5+709"	"1"	"0.9071"
"JX153985.1"	"1-16569"	"V2"	"1"	"0.9678"
"JX153986.1"	"1-16569"	"H28"	"1"	"0.9567"
"JX153987.1"	"1-16569"	"J1c3"	"1"	"0.9712"
"JX153988.1"	"1-16569"	"T2"	"1"	"0.8921"
"JX153989.1"	"1-16569"	"J1c2o"	"1"	"0.9541"
"JX153990.1"	"1-16569"	"K1"	"1"	"0.9650"
"JX153991.1"	"1-16569"	"U5a1b1d1"	"1"	"0.9591"
"JX153993.1"	"1-16569"	"V"	"1"	"0.9729"
"JX153994.1"	"1-16569"	"H44"	"1"	"0.9556"
"JX153996.1"	"1-16569"	"H1+16189"	"1"	"0.9495"
"JX153997.1"	"1-16569"	"V2"	"1"	"0.9513"
"JX153998.1"	"1-16569"	"T2"	"1"	"0.9550"
"JX153999.1"	"1-16569"	"H"	"1"	"0.8799"
"JX154000.1"	"1-16569"	"J1c1d"	"1"	"0.9862"
"JX154001.1"	"1-16569"	"K1"	"1"	"0.9692"
"JX154002.1"	"1-16569"	"J1b"	"1"	"0.9409"
"JX154003.1"	"1-16569"	"H7a1"	"1"	"0.8979"
"JX154004.1"	"1-16569"	"T2"	"1"	"0.9724"
"JX154005.1"	"1-16569"	"J1c3e"	"1"	"0.9857"
"JX154006.1"	"1-16569"	"H+195"	"1"	"0.8979"
"JX154007.1"	"1-16569"	"H6a"	"1"	"0.9142"
"JX154008.1"	"1-16569"	"H+13708"	"1"	"0.8896"
"JX154009.1"	"1-16569"	"U2+152"	"1"	"0.8940"
"JX154010.1"	"1-16569"	"V7a"	"1"	"0.9279"
"JX154011.1"	"1-16569"	"U5a1"	"1"	"0.9453"
"JX154012.1"	"1-16569"	"K1b"	"1"	"0.9536"
"JX154013.1"	"1-16569"	"V"	"1"	"0.9729"
"JX154014.1"	"1-16569"	"U5b3"	"1"	"0.9498"
"JX154016.1"	"1-16569"	"H1c"	"1"	"0.9186"
"JX154017.1"	"1-16569"	"U4a2a"	"1"	"0.5149"
"JX154018.1"	"1-16569"	"J2"	"1"	"0.9367"
"JX154019.1"	"1-16569"	"H+13708"	"1"	"0.9223"
"JX154020.1"	"1-16569"	"H"	"1"	"0.9507"
"JX154022.1"	"1-16569"	"J1c2"	"1"	"0.9765"
"JX154023.1"	"1-16569"	"H3+152"	"1"	"0.9411"
"JX154024.1"	"1-16569"	"U5a1a1d1"	"1"	"0.9464"
"JX154025.1"	"1-16569"	"U2'3'4'7'8'9"	"1"	"0.8905"
"JX154026.1"	"1-16569"	"H2a2a1h"	"1"	"0.7136"
"JX154027.1"	"1-16569"	"J1c"	"1"	"0.9753"
"JX154028.1"	"1-16569"	"H1"	"1"	"0.9545"
"JX154029.1"	"1-16569"	"V"	"1"	"0.9729"
"JX154030.1"	"1-16569"	"H2a2b1"	"1"	"0.9361"
"JX154031.1"	"1-16569"	"H+195+146"	"1"	"0.9535"
"JX154032.1"	"1-16569"	"H17"	"1"	"0.9373"
"JX154033.1"	"1-16569"	"K2"	"1"	"0.9632"
"JX154034.1"	"1-16569"	"H1"	"1"	"0.9545"
"JX154035.1"	"1-16569"	"U4a2a"	"1"	"0.5149"
"JX154036.1"	"1-16569"	"H1c1+16093"	"1"	"0.9161"
"JX154037.1"	"1-16569"	"J1c3d"	"1"	"0.9859"
"JX154038.1"	"1-16569"	"M1'20'51"	"1"	"0.8861"
"JX154039.1"	"1-16569"	"K2"	"1"	"0.9647"
"JX154040.1"	"1-16569"	"H"	"1"	"0.9144"
"JX154041.1"	"1-16569"	"J1c3a"	"1"	"0.9751"
"JX154042.1"	"1-16569"	"H1g"	"1"	"0.9601"
"JX154043.1"	"1-16569"	"U4a2a2"	"1"	"0.9769"
"JX154044.1"	"1-16569"	"V"	"1"	"0.9564"
"JX154045.1"	"1-16569"	"U5b"	"1"	"0.9604"
"JX154046.1"	"1-16569"	"H5"	"1"	"0.9521"
"JX154047.1"	"1-16569"	"H1c"	"1"	"0.8895"
"JX154048.1"	"1-16569"	"I2'3"	"1"	"0.9683"
"JX154049.1"	"1-16569"	"U4"	"1"	"0.9605"
"JX154050.1"	"1-16569"	"I"	"1"	"0.8699"
"JX154051.1"	"1-16569"	"H27"	"1"	"0.8836"
"JX154052.1"	"1-16569"	"U4a2a"	"1"	"0.5149"
"JX154053.1"	"1-16569"	"U4a2a"	"1"	"0.5149"
"JX154054.1"	"1-16569"	"H5"	"1"	"0.9581"
"JX154055.1"	"1-16569"	"H17"	"1"	"0.9456"
"JX154056.1"	"1-16569"	"V2"	"1"	"0.9637"
"JX154057.1"	"1-16569"	"U2'3'4'7'8'9"	"1"	"0.8860"
"JX154058.1"	"1-16569"	"H1+16189"	"1"	"0.9558"
"JX154059.1"	"1-16569"	"W+194"	"1"	"0.9407"
"JX154060.1"	"1-16569"	"U5b1b"	"1"	"0.9722"
"JX154061.1"	"1-16569"	"N1a1"	"1"	"0.9347"
"JX154062.1"	"1-16569"	"H1+16189"	"1"	"0.9558"
"JX154063.1"	"1-16569"	"W"	"1"	"0.9429"
"JX154064.1"	"1-16569"	"V7a"	"1"	"0.9279"
"JX154065.1"	"1-16569"	"U5b1b"	"1"	"0.9818"
"JX154066.1"	"1-16569"	"H1+16189"	"1"	"0.9362"
"JX154067.1"	"1-16569"	"U2+152"	"1"	"0.9208"
"JX154068.1"	"1-16569"	"H24"	"1"	"0.9038"
"JX154069.1"	"1-16569"	"J1c2"	"1"	"0.9619"
"JX154070.1"	"1-16569"	"V"	"1"	"0.9729"
"JX154071.1"	"1-16569"	"H"	"1"	"0.8780"
"JX154072.1"	"1-16569"	"H27+16093"	"1"	"0.9190"
"JX154073.1"	"1-16569"	"U2+152"	"1"	"0.9208"
"JX154074.1"	"1-16569"	"H"	"1"	"0.9114"
"JX155264.1"	"1-16569"	"R2'JT"	"1"	"0.8247"
"JX155265.1"	"1-16569"	"R2'JT"	"1"	"0.8458"
"JX155266.1"	"1-16569"	"R2'JT"	"1"	"0.8458"
"JX155267.1"	"1-16569"	"R2'JT"	"1"	"0.8458"
"JX155268.1"	"1-16569"	"R2'JT"	"1"	"0.8346"
"JX155269.1"	"1-16569"	"R2'JT"	"1"	"0.8366"
"JX155270.1"	"1-16569"	"R2'JT"	"1"	"0.8384"
"JX155271.1"	"1-16569"	"R2'JT"	"1"	"0.8366"
"JX155272.1"	"1-16569"	"R2'JT"	"1"	"0.8202"
"JX156641.1"	"1-16569"	"U5b1"	"1"	"0.9573"
"JX160107.1"	"1-16569"	"U2+152"	"1"	"0.9034"
"JX171077.1"	"1-16569"	"V7a"	"1"	"0.9279"
"JX171078.1"	"1-16569"	"V7a"	"1"	"0.9279"
"JX171079.1"	"1-16569"	"V7a"	"1"	"0.9220"
"JX171080.1"	"1-16569"	"V"	"1"	"0.9610"
"JX171081.1"	"1-16569"	"V"	"1"	"0.9610"
"JX171082.1"	"1-16569"	"V"	"1"	"0.9649"
"JX171083.1"	"1-16569"	"V"	"1"	"0.9729"
"JX171084.1"	"1-16569"	"V"	"1"	"0.9729"
"JX171085.1"	"1-16569"	"V"	"1"	"0.9729"
"JX171086.1"	"1-16569"	"V"	"1"	"0.9729"
"JX171087.1"	"1-16569"	"H"	"1"	"0.9305"
"JX171088.1"	"1-16569"	"H24"	"1"	"0.8602"
"JX171089.1"	"1-16569"	"H3h"	"1"	"0.9389"
"JX171090.1"	"1-16569"	"H27+16093"	"1"	"0.9190"
"JX171091.1"	"1-16569"	"H3"	"1"	"0.9294"
"JX171092.1"	"1-16569"	"H+195+146"	"1"	"0.9535"
"JX171093.1"	"1-16569"	"H"	"1"	"0.9132"
"JX171094.1"	"1-16569"	"H2a"	"1"	"0.8322"
"JX171095.1"	"1-16569"	"H"	"1"	"0.9384"
"JX171096.1"	"1-16569"	"H2a"	"1"	"0.8446"
"JX171097.1"	"1-16569"	"H1c+152"	"1"	"0.9608"
"JX171098.1"	"1-16569"	"H1"	"1"	"0.9545"
"JX171099.1"	"1-16569"	"H1a"	"1"	"0.9620"
"JX171100.1"	"1-16569"	"H1+16189"	"1"	"0.9362"
"JX171101.1"	"1-16569"	"H1+16189"	"1"	"0.9362"
"JX171102.1"	"1-16569"	"H1+16189"	"1"	"0.9362"
"JX171103.1"	"1-16569"	"H1"	"1"	"0.9280"
"JX171104.1"	"1-16569"	"H1"	"1"	"0.9228"
"JX171105.1"	"1-16569"	"H1+16189"	"1"	"0.9495"
"JX171106.1"	"1-16569"	"H1b"	"1"	"0.9590"
"JX171107.1"	"1-16569"	"H1+16189"	"1"	"0.9093"
"JX171108.1"	"1-16569"	"H1b"	"1"	"0.9590"
"JX171109.1"	"1-16569"	"H"	"1"	"0.8780"
"JX171110.1"	"1-16569"	"U5a1+@16192"	"1"	"0.9362"
"JX171111.1"	"1-16569"	"U5a2+16294"	"1"	"0.9678"
"JX171112.1"	"1-16569"	"U5a2+16294"	"1"	"0.9678"
"JX171113.1"	"1-16569"	"U5a2+16294"	"1"	"0.9413"
"JX171114.1"	"1-16569"	"U5a1"	"1"	"0.9697"
"JX171115.1"	"1-16569"	"U5a1"	"1"	"0.9697"
"JX171116.1"	"1-16569"	"U5b1b"	"1"	"0.9842"
"JX171117.1"	"1-16569"	"U5b1b"	"1"	"0.9592"
"JX171118.1"	"1-16569"	"U5b1b"	"1"	"0.9707"
"JX171119.1"	"1-16569"	"U5b1b"	"1"	"0.9474"
"JX171120.1"	"1-16569"	"U5b1b"	"1"	"0.9640"
"JX171121.1"	"1-16569"	"U5b1b"	"1"	"0.9525"
"JX171122.1"	"1-16569"	"U5b1b"	"1"	"0.9638"
"JX171123.1"	"1-16569"	"U5b1b"	"1"	"0.9722"
"JX171124.1"	"1-16569"	"U2+152"	"1"	"0.8919"
"JX171125.1"	"1-16569"	"K1a1b"	"1"	"0.9338"
"JX171126.1"	"1-16569"	"K1"	"1"	"0.9152"
"JX171127.1"	"1-16569"	"K1"	"1"	"0.8928"
"JX171128.1"	"1-16569"	"W"	"1"	"0.9578"
"JX171129.1"	"1-16569"	"W"	"1"	"0.9499"
"JX171130.1"	"1-16569"	"I"	"1"	"0.9060"
"JX171131.1"	"1-16569"	"I"	"1"	"0.9060"
"JX171132.1"	"1-16569"	"I"	"1"	"0.9060"
"JX171133.1"	"1-16569"	"R2'JT"	"1"	"0.9140"
"JX171134.1"	"1-16569"	"T2"	"1"	"0.9670"
"JX171138.1"	"1-16569"	"T1a1"	"1"	"0.9689"
"JX171139.1"	"1-16569"	"J1c+16261"	"1"	"0.9813"
"JX171140.1"	"1-16569"	"J1c2"	"1"	"0.9288"
"JX174726.1"	"1-16569"	"U2'3'4'7'8'9"	"1"	"0.9385"
"JX186998.1"	"1-16569"	"U5b"	"1"	"0.9539"
"JX219370.1"	"1-16569"	"U2+152"	"1"	"0.9208"
"JX235371.1"	"1-16569"	"K1a"	"1"	"0.9674"
"JX239772.1"	"1-16569"	"U4a2b"	"1"	"0.9655"
"JX266260.1"	"1-16569"	"C4"	"1"	"0.9735"
"JX266261.1"	"1-16569"	"C"	"1"	"0.9591"
"JX266262.1"	"1-16569"	"G2"	"1"	"0.9343"
"JX266263.1"	"1-16569"	"L1"	"1"	"0.8771"
"JX266264.1"	"1-16569"	"L2a1+16189  (16192)"	"1"	"0.9915"
"JX266265.2"	"1-16569"	"L2a1+16189  (16192)"	"1"	"0.9915"
"JX266266.2"	"1-16569"	"G2"	"1"	"0.9302"
"JX266267.2"	"1-16569"	"A+152"	"1"	"0.9462"
"JX266268.1"	"1-16569"	"C4"	"1"	"0.9683"
"JX266269.1"	"1-16569"	"D5a2a+16092"	"1"	"0.9156"
"JX273243.1"	"1-16569"	"U8b1"	"1"	"0.9442"
"JX273244.1"	"1-16569"	"K1b"	"1"	"0.9668"
"JX273245.1"	"1-16569"	"K1b"	"1"	"0.9638"
"JX273246.1"	"1-16569"	"K2"	"1"	"0.9670"
"JX273247.1"	"1-16569"	"K2"	"1"	"0.9372"
"JX273248.1"	"1-16569"	"K1"	"1"	"0.9650"
"JX273249.1"	"1-16569"	"K2"	"1"	"0.9645"
"JX273250.1"	"1-16569"	"K2"	"1"	"0.9763"
"JX273251.1"	"1-16569"	"K1a"	"1"	"0.9552"
"JX273252.1"	"1-16569"	"K1a"	"1"	"0.9842"
"JX273253.1"	"1-16569"	"K1a"	"1"	"0.9678"
"JX273254.1"	"1-16569"	"K1a"	"1"	"0.9207"
"JX273255.1"	"1-16569"	"K1a"	"1"	"0.9707"
"JX273256.1"	"1-16569"	"K1a1b"	"1"	"0.9571"
"JX273257.1"	"1-16569"	"K1a"	"1"	"0.9554"
"JX273258.1"	"1-16569"	"K1a"	"1"	"0.9646"
"JX273259.1"	"1-16569"	"K1a12"	"1"	"0.9564"
"JX273260.1"	"1-16569"	"K1a"	"1"	"0.9533"
"JX273261.1"	"1-16569"	"K1a"	"1"	"0.9792"
"JX273262.1"	"1-16569"	"K1a"	"1"	"0.9621"
"JX273263.1"	"1-16569"	"K1a+195"	"1"	"0.9700"
"JX273264.1"	"1-16569"	"K1a"	"1"	"0.9693"
"JX273265.1"	"1-16569"	"K1a12"	"1"	"0.9795"
"JX273266.1"	"1-16569"	"K1a"	"1"	"0.9631"
"JX273267.1"	"1-16569"	"K1a"	"1"	"0.9746"
"JX273268.1"	"1-16569"	"K1a"	"1"	"0.9863"
"JX273269.1"	"1-16569"	"K1a+195"	"1"	"0.9822"
"JX273270.1"	"1-16569"	"K1a"	"1"	"0.9863"
"JX273271.1"	"1-16569"	"K1a+195"	"1"	"0.9550"
"JX273272.1"	"1-16569"	"K1a"	"1"	"0.9789"
"JX273273.1"	"1-16569"	"K2"	"1"	"0.9651"
"JX273274.1"	"1-16569"	"K1a"	"1"	"0.9736"
"JX273275.1"	"1-16569"	"K1a"	"1"	"0.9552"
"JX273276.1"	"1-16569"	"K1"	"1"	"0.9650"
"JX273277.1"	"1-16569"	"K1a"	"1"	"0.9842"
"JX273278.1"	"1-16569"	"K1a"	"1"	"0.9789"
"JX273279.1"	"1-16569"	"K1a"	"1"	"0.9726"
"JX273280.1"	"1-16569"	"K1a+195"	"1"	"0.9739"
"JX273281.1"	"1-16569"	"K1a+195"	"1"	"0.9739"
"JX273282.1"	"1-16569"	"K1a12"	"1"	"0.9751"
"JX273283.1"	"1-16569"	"K1a12"	"1"	"0.9380"
"JX273284.1"	"1-16569"	"K1a"	"1"	"0.9241"
"JX273285.1"	"1-16569"	"K1a"	"1"	"0.9672"
"JX273286.1"	"1-16569"	"K1a"	"1"	"0.9582"
"JX273287.1"	"1-16569"	"K1a"	"1"	"0.9578"
"JX273288.1"	"1-16569"	"K1a"	"1"	"0.9682"
"JX273289.1"	"1-16569"	"K1a"	"1"	"0.9789"
"JX273290.1"	"1-16569"	"K1a"	"1"	"0.9730"
"JX273291.1"	"1-16569"	"K1a"	"1"	"0.9789"
"JX273292.1"	"1-16569"	"K1a"	"1"	"0.9730"
"JX273293.1"	"1-16569"	"K1b"	"1"	"0.9788"
"JX273294.1"	"1-16569"	"U8b1"	"1"	"0.9271"
"JX273295.1"	"1-16569"	"U8a"	"1"	"0.9195"
"JX273296.1"	"1-16569"	"U8b1"	"1"	"0.9563"
"JX273297.1"	"1-16569"	"U8a"	"1"	"0.9139"
"JX275889.1"	"1-16569"	"K1a1b"	"1"	"0.9651"
"JX286498.1"	"1-16569"	"U2+152"	"1"	"0.8962"
"JX286499.1"	"1-16569"	"H"	"1"	"0.9211"
"JX286537.1"	"1-16569"	"U5b1"	"1"	"0.9635"
"JX287343.1"	"1-16569"	"K1a1b"	"1"	"0.9452"
"JX289092.1"	"1-16569"	"M13'46'61"	"1"	"0.9164"
"JX289093.1"	"1-16569"	"G2"	"1"	"0.9370"
"JX289094.1"	"1-16569"	"M"	"1"	"0.9602"
"JX289095.1"	"1-16569"	"R"	"1"	"0.9162"
"JX289096.1"	"1-16569"	"D4"	"1"	"0.9661"
"JX289097.1"	"1-16569"	"M"	"1"	"0.9159"
"JX289098.1"	"1-16569"	"M"	"1"	"0.8965"
"JX289099.2"	"1-16569"	"M"	"1"	"0.9340"
"JX289100.1"	"1-16569"	"M4'67+16311"	"1"	"0.9710"
"JX289101.2"	"1-16569"	"M"	"1"	"0.9366"
"JX289102.1"	"1-16569"	"G2"	"1"	"0.9370"
"JX289103.1"	"1-16569"	"M"	"1"	"0.9513"
"JX289104.1"	"1-16569"	"M"	"1"	"0.9571"
"JX289105.1"	"1-16569"	"M12'G"	"1"	"0.9203"
"JX289106.1"	"1-16569"	"M"	"1"	"0.9606"
"JX289107.1"	"1-16569"	"M4'67+16311"	"1"	"0.9575"
"JX289108.1"	"1-16569"	"M4'67+16311"	"1"	"0.9348"
"JX289109.1"	"1-16569"	"M"	"1"	"0.8804"
"JX289110.1"	"1-16569"	"M"	"1"	"0.8498"
"JX289111.1"	"1-16569"	"M4'67"	"1"	"0.9845"
"JX289112.1"	"1-16569"	"M1'20'51"	"1"	"0.9217"
"JX289113.1"	"1-16569"	"M13'46'61+16362"	"1"	"0.9571"
"JX289114.1"	"1-16569"	"G2"	"1"	"0.9279"
"JX289115.1"	"1-16569"	"D4"	"1"	"0.9869"
"JX289116.1"	"1-16569"	"M4'67"	"1"	"0.9264"
"JX289117.1"	"1-16569"	"M"	"1"	"0.9431"
"JX289118.1"	"1-16569"	"N"	"1"	"0.8544"
"JX289119.1"	"1-16569"	"M13'46'61+16362"	"1"	"0.9033"
"JX289120.1"	"1-16569"	"M42'74"	"1"	"0.9578"
"JX289121.1"	"1-16569"	"G2"	"1"	"0.9343"
"JX289122.1"	"1-16569"	"M13'46'61"	"1"	"0.9229"
"JX289123.1"	"1-16569"	"M"	"1"	"0.9615"
"JX289124.1"	"1-16569"	"M13'46'61"	"1"	"0.9350"
"JX289125.1"	"1-16569"	"M12'G"	"1"	"0.8902"
"JX289126.2"	"1-16569"	"M"	"1"	"0.9631"
"JX289127.1"	"1-16569"	"M"	"1"	"0.9591"
"JX289128.1"	"1-16569"	"M"	"1"	"0.9441"
"JX289130.1"	"1-16569"	"M"	"1"	"0.9042"
"JX289131.1"	"1-16569"	"M"	"1"	"0.9106"
"JX289133.1"	"1-16569"	"M"	"1"	"0.9543"
"JX289134.1"	"1-16569"	"M1'20'51"	"1"	"0.9403"
"JX289135.1"	"1-16569"	"R9"	"1"	"0.8641"
"JX289842.1"	"1-16569"	"U"	"1"	"0.9456"
"JX289843.1"	"1-16569"	"U4"	"1"	"0.9848"
"JX293716.1"	"1-16569"	"K1+16362"	"1"	"0.9737"
"JX294315.1"	"1-16569"	"K1a"	"1"	"0.9672"
"JX297126.1"	"1-16569"	"J1c"	"1"	"0.9717"
"JX297127.1"	"1-16569"	"V+150"	"1"	"0.9294"
"JX297128.1"	"1-16569"	"U5b1"	"1"	"0.9591"
"JX297129.1"	"1-16569"	"J1c"	"1"	"0.9717"
"JX297130.1"	"1-16569"	"U5b1"	"1"	"0.9681"
"JX297131.1"	"1-16569"	"U5b1"	"1"	"0.9741"
"JX297132.1"	"1-16569"	"J1c"	"1"	"0.9717"
"JX297133.1"	"1-16569"	"V+150"	"1"	"0.9618"
"JX297134.1"	"1-16569"	"J1c"	"1"	"0.9717"
"JX297135.1"	"1-16569"	"V+150"	"1"	"0.9367"
"JX297136.1"	"1-16569"	"V+@72"	"1"	"0.9542"
"JX297137.1"	"1-16569"	"V+150"	"1"	"0.9618"
"JX297138.1"	"1-16569"	"H6a"	"1"	"0.8819"
"JX297139.1"	"1-16569"	"H3"	"1"	"0.9439"
"JX297140.1"	"1-16569"	"H2a5"	"1"	"0.9057"
"JX297141.1"	"1-16569"	"U2+152"	"1"	"0.9208"
"JX297142.1"	"1-16569"	"U5b1"	"1"	"0.9681"
"JX297143.1"	"1-16569"	"U"	"1"	"0.9152"
"JX297144.1"	"1-16569"	"J2"	"1"	"0.9328"
"JX297145.1"	"1-16569"	"K1a1b"	"1"	"0.9452"
"JX297146.1"	"1-16569"	"U5b1+16189"	"1"	"0.9744"
"JX297147.1"	"1-16569"	"J1c1"	"1"	"0.9778"
"JX297148.1"	"1-16569"	"U5b1"	"1"	"0.9741"
"JX297149.1"	"1-16569"	"V+@72"	"1"	"0.9255"
"JX297150.1"	"1-16569"	"K1a"	"1"	"0.9604"
"JX297151.1"	"1-16569"	"H1"	"1"	"0.9381"
"JX297152.1"	"1-16569"	"U5b1"	"1"	"0.9586"
"JX297153.1"	"1-16569"	"U5b1+16189"	"1"	"0.9609"
"JX297154.1"	"1-16569"	"HV"	"1"	"0.9119"
"JX297155.1"	"1-16569"	"H1"	"1"	"0.9357"
"JX297156.1"	"1-16569"	"H3"	"1"	"0.9562"
"JX297157.1"	"1-16569"	"H1c4"	"1"	"0.9627"
"JX297158.1"	"1-16569"	"H1"	"1"	"0.9263"
"JX297159.1"	"1-16569"	"H+195"	"1"	"0.8821"
"JX297160.1"	"1-16569"	"H+195"	"1"	"0.8821"
"JX297161.1"	"1-16569"	"H1"	"1"	"0.9381"
"JX297162.1"	"1-16569"	"H1+16239"	"1"	"0.9577"
"JX297163.1"	"1-16569"	"H1"	"1"	"0.9381"
"JX297164.1"	"1-16569"	"H1+16278"	"1"	"0.9456"
"JX297165.1"	"1-16569"	"J2"	"1"	"0.9328"
"JX297166.1"	"1-16569"	"J1c"	"1"	"0.9717"
"JX297167.1"	"1-16569"	"J1c1"	"1"	"0.9699"
"JX297168.1"	"1-16569"	"J1c2"	"1"	"0.9572"
"JX297169.1"	"1-16569"	"J1c2"	"1"	"0.9572"
"JX297170.1"	"1-16569"	"J1c"	"1"	"0.9850"
"JX297171.1"	"1-16569"	"U5b1"	"1"	"0.9741"
"JX297172.1"	"1-16569"	"U5b1+16189+@16192"	"1"	"0.9321"
"JX297173.1"	"1-16569"	"U5b1+16189"	"1"	"0.9668"
"JX297174.1"	"1-16569"	"U5b1"	"1"	"0.9741"
"JX297175.1"	"1-16569"	"U5a1+@16192"	"1"	"0.9721"
"JX297176.1"	"1-16569"	"U5a1+@16192"	"1"	"0.9541"
"JX297177.1"	"1-16569"	"U5b"	"1"	"0.9291"
"JX297178.1"	"1-16569"	"U2'3'4'7'8'9"	"1"	"0.8857"
"JX297179.1"	"1-16569"	"M1'20'51"	"1"	"0.9002"
"JX297180.1"	"1-16569"	"H1"	"1"	"0.8938"
"JX297181.1"	"1-16569"	"H1c4"	"1"	"0.9627"
"JX297182.1"	"1-16569"	"HV0+195"	"1"	"0.9119"
"JX297183.1"	"1-16569"	"V+150"	"1"	"0.9454"
"JX297184.1"	"1-16569"	"V+150"	"1"	"0.9618"
"JX297185.1"	"1-16569"	"V+150"	"1"	"0.9618"
"JX297186.1"	"1-16569"	"V3"	"1"	"0.9465"
"JX297187.1"	"1-16569"	"R0"	"1"	"0.8832"
"JX297188.1"	"1-16569"	"H5"	"1"	"0.8794"
"JX297189.1"	"1-16569"	"I"	"1"	"0.9256"
"JX297190.1"	"1-16569"	"T2b"	"1"	"0.9869"
"JX297191.1"	"1-16569"	"T2b"	"1"	"0.9869"
"JX297192.1"	"1-16569"	"T2b"	"1"	"0.9869"
