array,kHAP,imputed,mean.info,SNP.Ref.Only,SNP.Ref.Samp,SNP.Samp.Only,TOTAL,Retained.After.Filt,Typed.hg.Conc,Imputed.hg.Conc
CytoSNP-850K_v1-1_iScan_A1-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancore-12v1-0_a-b37,1000,TRUE,0.7159140625,342,85,85,512,426,0.207971586424625,0.842936069455406
HumanCore-12-v1-0-B-b37,1000,TRUE,0.716025390625,342,85,85,512,425,0.207971586424625,0.843330702446725
humancore-24-v1-0-manifest-file-a-b37,1000,TRUE,0.71672265625,343,84,85,512,425,0.207971586424625,0.841357537490134
InfiniumCore-24v1-1_A1-b37,1000,TRUE,0.690737769080235,353,74,84,511,419,0.207971586424625,0.833070244672455
Immuno_BeadChip_11419691_B-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
InfiniumImmunoArray-24v2-0_A-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Multi-EthnicGlobal_A1-b37,1000,TRUE,0.883746428571429,242,185,413,840,786,0.698500394632991,0.983820047355959
HumanExome-12v1_A-b37,1000,TRUE,0.710828970331588,354,73,146,573,477,0.503157063930545,0.820047355958958
HumanExome-12v1-1_A-b37,1000,TRUE,0.698535087719298,358,69,143,570,463,0.503157063930545,0.849644830307814
HumanExome-12v1-2_A-b37,1000,TRUE,0.690914035087719,359,68,143,570,457,0.507892659826361,0.86069455406472
InfiniumExome-24v1-1_A1-b37,1000,TRUE,0.682196808510638,360,67,137,564,440,0.40568271507498,0.870560378847672
HumanCoreExome-12v1-0_B-b37,1000,TRUE,0.832608895705521,282,145,225,652,592,0.651144435674822,0.968429360694554
humancoreexome-12v1-0_c-b37,1000,TRUE,0.832458588957055,282,145,225,652,592,0.651144435674822,0.969613259668508
HumanCoreExome-12-v1-0-D-b37,1000,TRUE,0.832458588957055,282,145,225,652,592,0.651144435674822,0.969613259668508
humancoreexome-12v1-1_a-b37,1000,TRUE,0.826737003058104,287,140,227,654,590,0.63930544593528,0.940015785319653
HumanCoreExome-12v1-1_B-b37,1000,TRUE,0.826737003058104,287,140,227,654,590,0.63930544593528,0.940015785319653
HumanCoreExome-12-v1-1-C-b37,1000,TRUE,0.82658868501529,287,140,227,654,589,0.63930544593528,0.937647987371744
HumanCoreExome-24v1-0_A-b37,1000,TRUE,0.815666144200627,293,134,211,638,569,0.569455406471981,0.894632991318074
InfiniumCoreExome-24v1-1_A-b37,1000,TRUE,0.821934579439252,291,136,215,642,576,0.569455406471981,0.899763220205209
InfiniumCoreExome-24v1-2_A1-b37,1000,TRUE,0.827883614088821,290,137,226,653,592,0.548145224940805,0.942778216258879
Cardio-Metabo_Chip_11395247_A-b37,1000,TRUE,0.609753303964758,327,100,27,454,328,0.616022099447514,0.909629044988161
cardio-metabo_chip_11395247_c-b37,1000,TRUE,0.6095,327,100,27,454,328,0.616022099447514,0.909234411996843
CVDSNP55v1_A-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
PsychArray_A-b37,1000,TRUE,0.793490353697749,306,121,195,622,545,0.56156274664562,0.891870560378848
PsychArray-B-b37,1000,TRUE,0.79348231511254,306,121,195,622,546,0.56156274664562,0.893054459352802
InfiniumPsychArray-24v1-1_A1-b37,1000,TRUE,0.7957336523126,308,119,200,627,551,0.470402525651144,0.875295974743489
InfiniumPsychArray-24v1-2_A1-b37,1000,TRUE,0.820759630200308,293,134,222,649,582,0.548145224940805,0.938831886345698
InfiniumPsychArray-24v1-2_A2-b37,1000,TRUE,0.820759630200308,293,134,222,649,582,0.548145224940805,0.938831886345698
PsychChip_15048346_B-b37,1000,TRUE,0.8265,287,140,227,654,589,0.63930544593528,0.938042620363062
PsychChip_v1-1_15073391_A1-b37,1000,TRUE,0.839254931714719,277,150,232,659,602,0.651144435674822,0.965666929755328
GSAMD-24v1-0_20011747_A1-b37,1000,TRUE,0.606263265306122,370,57,63,490,348,0.362273086029992,0.863456985003946
GSAMD-24v2-0_20024620_A1-b37,1000,TRUE,0.95250985915493,140,287,638,1065,1041,0.867403314917127,0.990528808208366
GSA-24v1-0_A1-b37,1000,TRUE,0.605486707566462,370,57,62,489,346,0.362273086029992,0.86069455406472
GSA-24v1-0_A2-b37,1000,TRUE,0.605486707566462,370,57,62,489,346,0.362273086029992,0.86069455406472
GSA-24v1-0_A6-b37,1000,TRUE,0.605574642126789,370,57,62,489,348,0.362273086029992,0.863851617995264
GSA-24v2-0_A1-b37,1000,TRUE,0.921308163265306,208,219,553,980,942,0.80939226519337,0.988161010260458
GSCA-24v1-0_20010441_A1-b37,1000,TRUE,0.606063265306122,370,57,63,490,348,0.362273086029992,0.863062352012628
OncoArray-500K_B-b37,1000,TRUE,0.61775,376,51,73,500,369,0.589976322020521,0.937253354380426
OncoArray-500K-C-b37,1000,TRUE,0.618038,376,51,73,500,371,0.589976322020521,0.938042620363062
Consortium-OncoArray_15047405_A-b37,1000,TRUE,0.625146534653465,374,53,78,505,378,0.589976322020521,0.939226519337017
NeuroX_15036164_A-b37,1000,TRUE,0.698240350877193,358,69,143,570,463,0.503157063930545,0.847671665351223
Mapping250K_Nsp.na32.annot-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Mapping250K_Sty.na32.annot-b37,1000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
GenomeWideSNP_6.na33.annot-b37,1000,TRUE,0.729206766917293,315,112,105,532,443,0.622730860299921,0.962904498816101
BDCHP-1X10-HUMANHAP240S_11216501_A-b37,2500,TRUE,0.790976,198,229,73,500,436,0.996842936069455,0.994080505130229
BDCHP-1x10-HUMANHAP300v1-1_11219278_C-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanHap300v2_A-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanCNV370v1_C-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanCNV370-Quadv3_C-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
BDCHP-1X10-HUMANHAP550_11218540_C-b37,2500,TRUE,0.639082627118644,306,121,45,472,357,0.534727703235991,0.973954222573007
HumanHap550-2v3_B-b37,2500,TRUE,0.621345493562232,312,115,39,466,340,0.530386740331492,0.972375690607735
HumanHap550v3_A-b37,2500,TRUE,0.621345493562232,312,115,39,466,340,0.530386740331492,0.972375690607735
Human610-Quadv1_B-b37,2500,TRUE,0.579032751091703,337,90,31,458,318,0.389108129439621,0.895027624309392
human610-quadv1_h-b37,2500,TRUE,0.579117903930131,337,90,31,458,317,0.389108129439621,0.896606156274665
HumanHap650Yv3_A-b37,2500,TRUE,0.621199570815451,312,115,39,466,340,0.530386740331492,0.972375690607735
Human660W-Quad_v1_A-b37,2500,TRUE,0.579234782608696,339,88,33,460,317,0.389108129439621,0.896211523283347
Human660W-Quad_v1_C-b37,2500,TRUE,0.579065217391304,339,88,33,460,318,0.389108129439621,0.895027624309392
human660w-quad_v1_h-b37,2500,TRUE,0.579065217391304,339,88,33,460,318,0.389108129439621,0.895027624309392
Human670-QuadCustom_v1_A-b37,2500,TRUE,0.579065217391304,339,88,33,460,318,0.389108129439621,0.895027624309392
HumanOmniExpress-12v1_A-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_A-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_B-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_B-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_C-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_H-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_J-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-12v1_j_ffpe-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24v1-0_a-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24-v1-1-a-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-24-v1-0-B-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
InfiniumOmniExpress-24v1-2_A1-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpressExome-8v1_A-b37,2500,TRUE,0.624210069444444,355,72,149,576,415,0.524072612470402,0.865824782951855
humanomniexpressexome-8v1-0_a-b37,2500,TRUE,0.624274305555556,355,72,149,576,415,0.524072612470402,0.865824782951855
HumanOmniExpressExome-8-v1-0-B-b37,2500,TRUE,0.624265625,355,72,149,576,415,0.524072612470402,0.865430149960537
HumanOmniExpressExome-8v1-2_A-b37,2500,TRUE,0.604456140350877,359,68,143,570,388,0.578926598263615,0.850039463299132
HumanOmniExpressExome-8-v1-2-B-b37,2500,TRUE,0.604345614035088,359,68,143,570,388,0.578926598263615,0.845698500394633
OmniExpressExome-8v1-1_A-b37,2500,TRUE,0.61090158172232,358,69,142,569,398,0.542620363062352,0.81767955801105
OmniExpressExome-8v1-1_B-b37,2500,TRUE,0.61090158172232,358,69,142,569,398,0.542620363062352,0.81767955801105
HumanOmniExpressExome-8-v1-1-C-b37,2500,TRUE,0.61090158172232,358,69,142,569,398,0.542620363062352,0.81767955801105
InfiniumOmniExpressExome-8v1-3_A-b37,2500,TRUE,0.610202108963093,358,69,142,569,400,0.451460142067877,0.817284925019732
InfiniumOmniExpressExome-8v1-4_A1-b37,2500,TRUE,0.603706927175844,358,69,136,563,387,0.48776637726914,0.878847671665351
HumanOmni25Exome-8v1_A-b37,2500,TRUE,0.761933947772657,296,131,224,651,545,0.618389897395422,0.938831886345698
HumanOmni2-5Exome-8-v1-1-A-b37,2500,TRUE,0.756723765432099,297,130,221,648,539,0.621546961325967,0.943172849250197
InfiniumOmni2.5Exome-8v1-2_A-b37,2500,TRUE,0.739059748427673,312,115,209,636,523,0.486977111286504,0.904498816101026
InfiniumOmni2-5Exome-8v1-3_A1-b37,2500,TRUE,0.759382126348228,298,129,222,649,542,0.556827150749803,0.920678768745067
HumanOmniZhongHua-8v1_B-b37,2500,TRUE,0.359699604743083,389,38,79,506,192,0.090370955011839,0.805445935280189
humanomnizhonghua-8v1-1_a-b37,2500,TRUE,0.312795634920635,392,35,77,504,160,0.899763220205209,0.930939226519337
HumanOmniZhongHua-8v1-2_A-b37,2500,TRUE,0.292056224899598,398,29,71,498,148,0.899763220205209,0.929360694554065
InfiniumOmniZhongHua-8v1-3_A1-b37,2500,TRUE,0.28196,401,26,73,500,146,0.899763220205209,0.929360694554065
InfiniumOmniZhongHua-8v1-3_A2-b37,2500,TRUE,0.28196,401,26,73,500,146,0.899763220205209,0.929360694554065
Human1Mv1_C-b37,2500,TRUE,0.621251072961373,312,115,39,466,341,0.530386740331492,0.972770323599053
Human1M-Duov3_B-b37,2500,TRUE,0.578978165938865,337,90,31,458,318,0.389108129439621,0.896606156274665
Human1M-Duov3_C-b37,2500,TRUE,0.579091703056769,337,90,31,458,316,0.389108129439621,0.897790055248619
human1m-duov3_h-b37,2500,TRUE,0.579091703056769,337,90,31,458,316,0.389108129439621,0.897790055248619
HumanOmni1-Quad_v1-0_B-b37,2500,TRUE,0.308270207852194,409,18,6,433,181,0.160220994475138,0.644041041831097
HumanOmni1-Quad_v1-0_C-b37,2500,TRUE,0.308196304849885,409,18,6,433,181,0.160220994475138,0.642857142857143
HumanOmni1-Quad_v1-0_H-b37,2500,TRUE,0.308196304849885,409,18,6,433,181,0.160220994475138,0.642857142857143
humanomni1-quad_v1-0-multi_h-b37,2500,TRUE,0.308196304849885,409,18,6,433,181,0.160220994475138,0.642857142857143
HumanOmni1S-8v1_H-b37,2500,TRUE,0.521888143176734,363,64,20,447,285,0.369771112865036,0.887924230465667
Human1-2M-DuoCustom_v1_A-b37,2500,TRUE,0.579110869565217,339,88,33,460,317,0.389108129439621,0.896606156274665
HumanOmni2.5-4v1_B-b37,2500,TRUE,0.521888143176734,363,64,20,447,285,0.369771112865036,0.887924230465667
HumanOmni2.5-4v1_D-b37,2500,TRUE,0.521852348993289,363,64,20,447,286,0.369771112865036,0.888318863456985
HumanOmni2.5-4v1_H-b37,2500,TRUE,0.521852348993289,363,64,20,447,286,0.369771112865036,0.888318863456985
HumanOmni2.5-8v1_A-b37,2500,TRUE,0.664762711864407,324,103,104,531,401,0.359510655090766,0.878847671665351
HumanOmni2-5-8-v1-0-D-b37,2500,TRUE,0.664762711864407,324,103,104,531,401,0.359510655090766,0.878847671665351
HumanOmni25-8v1-1_A-b37,2500,TRUE,0.645340952380952,333,94,98,525,386,0.36266771902131,0.880426203630624
HumanOmni2-5-8-v1-2-A-b37,2500,TRUE,0.575261811023622,355,72,81,508,331,0.333464877663773,0.847277032359905
humanomni25m-8v1-1_b-b37,2500,TRUE,0.64539619047619,333,94,98,525,386,0.36266771902131,0.882004735595896
HumanOmni2.5-8v1_C-b37,2500,TRUE,0.664642184557439,324,103,104,531,400,0.359510655090766,0.878847671665351
HumanOmni2-5-8-v1-1-C-b37,2500,TRUE,0.645333333333333,333,94,98,525,386,0.36266771902131,0.88121546961326
HumanOmni2.5S-8v1_B-b37,2500,TRUE,0.338605504587156,405,22,9,436,182,0.0485398579321231,0.592344119968429
HumanOmni25-8v1-2_A1-b37,2500,TRUE,0.575096456692913,355,72,81,508,331,0.333464877663773,0.847671665351223
InfiniumOmni2-5-8v1-3_A1-b37,2500,TRUE,0.611909788867562,343,84,94,521,358,0.377269139700079,0.869376479873717
HumanOmni5-4v1_B-b37,2500,TRUE,0.694330855018587,310,117,111,538,424,0.389502762430939,0.899368587213891
humanomni5-4v1_c-b37,2500,TRUE,0.694397769516729,310,117,111,538,424,0.389502762430939,0.898184688239937
HumanOmni5-4-v1-0-D-b37,2500,TRUE,0.694490706319703,310,117,111,538,423,0.389502762430939,0.898973954222573
HumanOmni5-4v1-1_A-b37,2500,TRUE,0.62560153256705,338,89,95,522,371,0.338989739542226,0.816101026045777
InfiniumOmni5-4v1-2_A1-b37,2500,TRUE,0.658493383742911,321,106,102,529,395,0.388713496448303,0.840962904498816
HumanOmni5Exome-4v1_A-b37,2500,TRUE,0.79208395802099,274,153,240,667,580,0.632202052091555,0.953433307024467
HumanOmni5Exome-4v1-1_A-b37,2500,TRUE,0.794019607843137,276,151,236,663,577,0.644830307813733,0.94869771112865
HumanOmni5Exome-4v1-2_A-b37,2500,TRUE,0.744979876160991,304,123,219,646,539,0.567087608524073,0.826361483820047
InfiniumOmni5Exome-4v1-3_A1-b37,2500,TRUE,0.775388036809816,280,147,225,652,554,0.570244672454617,0.954222573007103
HumanCytoSNP-12v1-0_D-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanCytoSNP-12v2.1-FFPE_G-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2_h-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2-1_h-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2-1_l-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
cytosnp-850k_b-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CytoSNP-850K_v1-1_iScan_A1-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancore-12v1-0_a-b37,2500,TRUE,0.624087890625,342,85,85,512,376,0.21112865035517,0.828334648776638
HumanCore-12-v1-0-B-b37,2500,TRUE,0.624021484375,342,85,85,512,376,0.21112865035517,0.829123914759274
humancore-24-v1-0-manifest-file-a-b37,2500,TRUE,0.623595703125,343,84,85,512,375,0.21112865035517,0.830307813733228
InfiniumCore-24v1-1_A1-b37,2500,TRUE,0.60087084148728,353,74,84,511,347,0.21112865035517,0.823993685872139
Immuno_BeadChip_11419691_B-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
InfiniumImmunoArray-24v2-0_A-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Multi-EthnicGlobal_A1-b37,2500,TRUE,0.850589285714286,242,185,413,840,760,0.698500394632991,0.977900552486188
HumanExome-12v1_A-b37,2500,TRUE,0.621396160558464,354,73,146,573,410,0.542620363062352,0.857142857142857
HumanExome-12v1-1_A-b37,2500,TRUE,0.611587719298246,358,69,143,570,399,0.542620363062352,0.816495659037096
HumanExome-12v1-2_A-b37,2500,TRUE,0.604377192982456,359,68,143,570,388,0.578926598263615,0.83820047355959
InfiniumExome-24v1-1_A1-b37,2500,TRUE,0.601,360,67,137,564,385,0.48776637726914,0.878058405682715
HumanCoreExome-12v1-0_B-b37,2500,TRUE,0.781760736196319,282,145,225,652,558,0.657458563535912,0.959352801894238
humancoreexome-12v1-0_c-b37,2500,TRUE,0.781760736196319,282,145,225,652,558,0.657458563535912,0.959352801894238
HumanCoreExome-12-v1-0-D-b37,2500,TRUE,0.781865030674847,282,145,225,652,558,0.657458563535912,0.959352801894238
humancoreexome-12v1-1_a-b37,2500,TRUE,0.773498470948012,287,140,227,654,556,0.63930544593528,0.926598263614838
HumanCoreExome-12v1-1_B-b37,2500,TRUE,0.773498470948012,287,140,227,654,556,0.63930544593528,0.926598263614838
HumanCoreExome-12-v1-1-C-b37,2500,TRUE,0.773498470948012,287,140,227,654,556,0.63930544593528,0.926598263614838
HumanCoreExome-24v1-0_A-b37,2500,TRUE,0.758128526645768,293,134,211,638,533,0.572612470402526,0.884372533543804
InfiniumCoreExome-24v1-1_A-b37,2500,TRUE,0.763429906542056,291,136,215,642,544,0.572612470402526,0.884767166535122
InfiniumCoreExome-24v1-2_A1-b37,2500,TRUE,0.772866768759571,290,137,226,653,555,0.548145224940805,0.927387529597474
Cardio-Metabo_Chip_11395247_A-b37,2500,TRUE,0.538147577092511,327,100,27,454,266,0.662194159431729,0.948303078137332
cardio-metabo_chip_11395247_c-b37,2500,TRUE,0.538147577092511,327,100,27,454,266,0.662194159431729,0.948303078137332
CVDSNP55v1_A-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
PsychArray_A-b37,2500,TRUE,0.727287781350482,306,121,195,622,503,0.564719810576164,0.850039463299132
PsychArray-B-b37,2500,TRUE,0.727297427652733,306,121,195,622,504,0.564719810576164,0.850039463299132
InfiniumPsychArray-24v1-1_A1-b37,2500,TRUE,0.731251993620415,308,119,200,627,512,0.473559589581689,0.814917127071823
InfiniumPsychArray-24v1-2_A1-b37,2500,TRUE,0.765909090909091,293,134,222,649,549,0.548145224940805,0.906077348066298
InfiniumPsychArray-24v1-2_A2-b37,2500,TRUE,0.765909090909091,293,134,222,649,549,0.548145224940805,0.906077348066298
PsychChip_15048346_B-b37,2500,TRUE,0.773516819571865,287,140,227,654,556,0.63930544593528,0.926598263614838
PsychChip_v1-1_15073391_A1-b37,2500,TRUE,0.788869499241275,277,150,232,659,566,0.657458563535912,0.960142067876875
GSAMD-24v1-0_20011747_A1-b37,2500,TRUE,0.527355102040816,370,57,63,490,298,0.369376479873717,0.859510655090766
GSAMD-24v2-0_20024620_A1-b37,2500,TRUE,0.938809389671362,140,287,638,1065,1030,0.873717442778216,0.980662983425414
GSA-24v1-0_A1-b37,2500,TRUE,0.526325153374233,370,57,62,489,297,0.369376479873717,0.859510655090766
GSA-24v1-0_A2-b37,2500,TRUE,0.526325153374233,370,57,62,489,297,0.369376479873717,0.859510655090766
GSA-24v1-0_A6-b37,2500,TRUE,0.526300613496932,370,57,62,489,297,0.369376479873717,0.859510655090766
GSA-24v2-0_A1-b37,2500,TRUE,0.898631632653061,208,219,553,980,921,0.80939226519337,0.979873717442778
GSCA-24v1-0_20010441_A1-b37,2500,TRUE,0.527579591836735,370,57,63,490,298,0.369376479873717,0.859510655090766
OncoArray-500K_B-b37,2500,TRUE,0.533768,376,51,73,500,312,0.620757695343331,0.93843725335438
OncoArray-500K-C-b37,2500,TRUE,0.533792,376,51,73,500,312,0.620757695343331,0.938042620363062
Consortium-OncoArray_15047405_A-b37,2500,TRUE,0.541522772277228,374,53,78,505,318,0.620757695343331,0.940015785319653
NeuroX_15036164_A-b37,2500,TRUE,0.611663157894737,358,69,143,570,399,0.542620363062352,0.815311760063141
Mapping250K_Nsp.na32.annot-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Mapping250K_Sty.na32.annot-b37,2500,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
GenomeWideSNP_6.na33.annot-b37,2500,TRUE,0.654325187969925,315,112,105,532,393,0.625887924230466,0.94475138121547
BDCHP-1X10-HUMANHAP240S_11216501_A-b37,5000,TRUE,0.74849,198,229,73,500,400,0.996842936069455,0.994869771112865
BDCHP-1x10-HUMANHAP300v1-1_11219278_C-b37,5000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanHap300v2_A-b37,5000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanCNV370v1_C-b37,5000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanCNV370-Quadv3_C-b37,5000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
BDCHP-1X10-HUMANHAP550_11218540_C-b37,5000,TRUE,0.560425847457627,306,121,45,472,299,0.534727703235991,0.92620363062352
HumanHap550-2v3_B-b37,5000,TRUE,0.541562231759657,312,115,39,466,277,0.53078137332281,0.908050513022889
HumanHap550v3_A-b37,5000,TRUE,0.541562231759657,312,115,39,466,277,0.53078137332281,0.908050513022889
Human610-Quadv1_B-b37,5000,TRUE,0.484373362445415,337,90,31,458,249,0.399368587213891,0.823204419889503
human610-quadv1_h-b37,5000,TRUE,0.484375545851528,337,90,31,458,249,0.399368587213891,0.823993685872139
HumanHap650Yv3_A-b37,5000,TRUE,0.541570815450644,312,115,39,466,277,0.53078137332281,0.908050513022889
Human660W-Quad_v1_A-b37,5000,TRUE,0.484465217391304,339,88,33,460,251,0.399368587213891,0.823993685872139
Human660W-Quad_v1_C-b37,5000,TRUE,0.48444347826087,339,88,33,460,251,0.399368587213891,0.823599052880821
human660w-quad_v1_h-b37,5000,TRUE,0.484421739130435,339,88,33,460,251,0.399368587213891,0.823599052880821
Human670-QuadCustom_v1_A-b37,5000,TRUE,0.484421739130435,339,88,33,460,251,0.399368587213891,0.823599052880821
HumanOmniExpress-12v1_A-b37,5000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_A-b37,5000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_B-b37,5000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_B-b37,5000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_C-b37,5000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_H-b37,5000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_J-b37,5000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-12v1_j_ffpe-b37,5000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24v1-0_a-b37,5000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24-v1-1-a-b37,5000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-24-v1-0-B-b37,5000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
InfiniumOmniExpress-24v1-2_A1-b37,5000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpressExome-8v1_A-b37,5000,TRUE,0.538256944444444,355,72,149,576,340,0.578926598263615,0.780978689818469
humanomniexpressexome-8v1-0_a-b37,5000,TRUE,0.538223958333333,355,72,149,576,340,0.578926598263615,0.780584056827151
HumanOmniExpressExome-8-v1-0-B-b37,5000,TRUE,0.538256944444444,355,72,149,576,340,0.578926598263615,0.780978689818469
HumanOmniExpressExome-8v1-2_A-b37,5000,TRUE,0.51989649122807,359,68,143,570,320,0.578926598263615,0.689029202841357
HumanOmniExpressExome-8-v1-2-B-b37,5000,TRUE,0.51989649122807,359,68,143,570,320,0.578926598263615,0.689029202841357
OmniExpressExome-8v1-1_A-b37,5000,TRUE,0.521325131810193,358,69,142,569,320,0.597474348855564,0.785319652722968
OmniExpressExome-8v1-1_B-b37,5000,TRUE,0.5213690685413,358,69,142,569,320,0.597474348855564,0.782951854775059
HumanOmniExpressExome-8-v1-1-C-b37,5000,TRUE,0.521344463971881,358,69,142,569,320,0.597474348855564,0.779794790844515
InfiniumOmniExpressExome-8v1-3_A-b37,5000,TRUE,0.524602811950791,358,69,142,569,326,0.506314127861089,0.734806629834254
InfiniumOmniExpressExome-8v1-4_A1-b37,5000,TRUE,0.519268206039076,358,69,136,563,321,0.48776637726914,0.726913970007893
HumanOmni25Exome-8v1_A-b37,5000,TRUE,0.700308755760369,296,131,224,651,495,0.650355169692186,0.879636937647987
HumanOmni2-5Exome-8-v1-1-A-b37,5000,TRUE,0.695518518518519,297,130,221,648,486,0.702052091554854,0.926992896606156
InfiniumOmni2.5Exome-8v1-2_A-b37,5000,TRUE,0.672081761006289,312,115,209,636,471,0.486977111286504,0.81965272296764
InfiniumOmni2-5Exome-8v1-3_A1-b37,5000,TRUE,0.697246533127889,298,129,222,649,494,0.563930544593528,0.838595106550908
HumanOmniZhongHua-8v1_B-b37,5000,TRUE,0.309239130434783,389,38,79,506,157,0.921862667719021,0.942778216258879
humanomnizhonghua-8v1-1_a-b37,5000,TRUE,0.282561507936508,392,35,77,504,148,0.899763220205209,0.930544593528019
HumanOmniZhongHua-8v1-2_A-b37,5000,TRUE,0.261548192771084,398,29,71,498,137,0.899763220205209,0.92423046566693
InfiniumOmniZhongHua-8v1-3_A1-b37,5000,TRUE,0.254198,401,26,73,500,136,0.899763220205209,0.923046566692976
InfiniumOmniZhongHua-8v1-3_A2-b37,5000,TRUE,0.254176,401,26,73,500,136,0.899763220205209,0.92423046566693
Human1Mv1_C-b37,5000,TRUE,0.541615879828326,312,115,39,466,277,0.53078137332281,0.908050513022889
Human1M-Duov3_B-b37,5000,TRUE,0.484475982532751,337,90,31,458,251,0.399368587213891,0.823599052880821
Human1M-Duov3_C-b37,5000,TRUE,0.484475982532751,337,90,31,458,251,0.399368587213891,0.823599052880821
human1m-duov3_h-b37,5000,TRUE,0.484475982532751,337,90,31,458,251,0.399368587213891,0.823599052880821
HumanOmni1-Quad_v1-0_B-b37,5000,TRUE,0.213531177829099,409,18,6,433,111,0.164167324388319,0.562746645619574
HumanOmni1-Quad_v1-0_C-b37,5000,TRUE,0.213531177829099,409,18,6,433,111,0.164167324388319,0.562746645619574
HumanOmni1-Quad_v1-0_H-b37,5000,TRUE,0.213531177829099,409,18,6,433,111,0.164167324388319,0.562746645619574
humanomni1-quad_v1-0-multi_h-b37,5000,TRUE,0.213498845265589,409,18,6,433,111,0.164167324388319,0.562746645619574
HumanOmni1S-8v1_H-b37,5000,TRUE,0.41176062639821,363,64,20,447,213,0.376874506708761,0.810181531176006
Human1-2M-DuoCustom_v1_A-b37,5000,TRUE,0.4845,339,88,33,460,251,0.399368587213891,0.823204419889503
HumanOmni2.5-4v1_B-b37,5000,TRUE,0.41176062639821,363,64,20,447,213,0.376874506708761,0.809786898184688
HumanOmni2.5-4v1_D-b37,5000,TRUE,0.4117225950783,363,64,20,447,213,0.376874506708761,0.809786898184688
HumanOmni2.5-4v1_H-b37,5000,TRUE,0.4117225950783,363,64,20,447,213,0.376874506708761,0.809786898184688
