seqID,Country,Checked
AY950286.1,NA,FALSE
AY950287.1,NA,FALSE
AY950289.2,NA,FALSE
AY950290.1,NA,FALSE
AY950291.2,NA,FALSE
AY950293.2,NA,FALSE
AY950294.2,NA,FALSE
AY950296.2,NA,FALSE
AY950297.2,NA,FALSE
AY950298.2,NA,FALSE
AY950299.2,NA,FALSE
AY956412.1,NA,FALSE
AY956413.2,NA,FALSE
AY956414.1,NA,FALSE
AY963572.1,NA,FALSE
AY963573.2,NA,FALSE
AY963574.2,NA,FALSE
AY963575.2,NA,FALSE
AY963576.2,NA,FALSE
AY963577.2,NA,FALSE
AY963578.2,NA,FALSE
AY963579.3,NA,FALSE
AY963580.2,NA,FALSE
AY963581.2,NA,FALSE
AY963582.2,NA,FALSE
AY963583.2,NA,FALSE
AY963584.2,NA,FALSE
AY963585.2,NA,FALSE
AY963586.3,NA,FALSE
AY972053.1,NA,FALSE
Ballana__S292_III3,NA,FALSE
Ballana__S292_III4,NA,FALSE
Benton__mt10,NA,FALSE
Benton__mt11,NA,FALSE
Benton__mt13,NA,FALSE
Benton__mt14,NA,FALSE
Benton__mt16,NA,FALSE
Benton__mt18,NA,FALSE
Benton__mt19,NA,FALSE
Benton__mt21,NA,FALSE
Benton__mt23,NA,FALSE
Benton__mt24,NA,FALSE
Benton__mt26,NA,FALSE
Benton__mt29,NA,FALSE
Benton__mt30,NA,FALSE
Benton__mt9,NA,FALSE
D38112.1,NA,FALSE
DQ137398.1,NA,FALSE
DQ137399.1,NA,FALSE
DQ137400.1,NA,FALSE
DQ137401.1,NA,FALSE
DQ137402.1,NA,FALSE
DQ137403.1,NA,FALSE
DQ137404.1,NA,FALSE
DQ137405.1,NA,FALSE
DQ137406.1,NA,FALSE
DQ137407.1,NA,FALSE
DQ137408.1,NA,FALSE
DQ137409.1,NA,FALSE
DQ137410.1,NA,FALSE
DQ137411.1,NA,FALSE
DQ149511.1,NA,FALSE
DQ149515.1,NA,FALSE
DQ156208.1,NA,FALSE
DQ156209.1,NA,FALSE
DQ156210.1,NA,FALSE
DQ156211.1,NA,FALSE
DQ156212.1,NA,FALSE
DQ156213.1,NA,FALSE
DQ156214.1,NA,FALSE
DQ200801.1,NA,FALSE
DQ200802.1,NA,FALSE
DQ200803.1,NA,FALSE
DQ200804.1,NA,FALSE
DQ200805.1,NA,FALSE
DQ246811.1,NA,FALSE
DQ246812.1,NA,FALSE
DQ246813.1,NA,FALSE
DQ246814.1,NA,FALSE
DQ246815.1,NA,FALSE
DQ246816.1,NA,FALSE
DQ246817.1,NA,FALSE
DQ246818.1,NA,FALSE
DQ246819.1,NA,FALSE
DQ246820.1,NA,FALSE
DQ246821.1,NA,FALSE
DQ246822.1,NA,FALSE
DQ246823.1,NA,FALSE
DQ246824.1,NA,FALSE
DQ246825.1,NA,FALSE
DQ246826.1,NA,FALSE
DQ246827.1,NA,FALSE
DQ246828.1,NA,FALSE
DQ246829.1,NA,FALSE
DQ246830.1,NA,FALSE
DQ246831.1,NA,FALSE
DQ246832.1,NA,FALSE
DQ272107.1,NA,FALSE
DQ272108.1,NA,FALSE
DQ272109.1,NA,FALSE
DQ272110.1,NA,FALSE
DQ272111.1,NA,FALSE
DQ272112.1,NA,FALSE
DQ272113.1,NA,FALSE
DQ272114.1,NA,FALSE
DQ272115.1,NA,FALSE
DQ272116.1,NA,FALSE
DQ272117.1,NA,FALSE
DQ272118.1,NA,FALSE
DQ272119.1,NA,FALSE
DQ272120.1,NA,FALSE
DQ272121.1,NA,FALSE
DQ272122.1,NA,FALSE
DQ272124.1,NA,FALSE
DQ272125.2,NA,FALSE
DQ272126.1,NA,FALSE
DQ282387.1,NA,FALSE
DQ282388.1,NA,FALSE
DQ282389.1,NA,FALSE
DQ282390.1,NA,FALSE
DQ282391.1,NA,FALSE
DQ282392.1,NA,FALSE
DQ282393.1,NA,FALSE
DQ282394.1,NA,FALSE
DQ282395.1,NA,FALSE
DQ282396.1,NA,FALSE
DQ282398.1,NA,FALSE
DQ282400.1,NA,FALSE
DQ282401.1,NA,FALSE
DQ282402.1,NA,FALSE
DQ282403.1,NA,FALSE
DQ282404.1,NA,FALSE
DQ282406.1,NA,FALSE
DQ282408.1,NA,FALSE
DQ282409.1,NA,FALSE
DQ282411.1,NA,FALSE
DQ282412.1,NA,FALSE
DQ282413.1,NA,FALSE
DQ282417.1,NA,FALSE
DQ282418.1,NA,FALSE
DQ282419.1,NA,FALSE
DQ282420.1,NA,FALSE
DQ282421.1,NA,FALSE
DQ282422.1,NA,FALSE
DQ282423.1,NA,FALSE
DQ282424.1,NA,FALSE
DQ282425.1,NA,FALSE
DQ282426.1,NA,FALSE
DQ282428.1,NA,FALSE
DQ282429.1,NA,FALSE
DQ282430.1,NA,FALSE
DQ282431.1,NA,FALSE
DQ282432.1,NA,FALSE
DQ282433.1,NA,FALSE
DQ282434.1,NA,FALSE
DQ282435.1,NA,FALSE
DQ282436.1,NA,FALSE
DQ282437.1,NA,FALSE
DQ282438.1,NA,FALSE
DQ282439.1,NA,FALSE
DQ282440.1,NA,FALSE
DQ282441.1,NA,FALSE
DQ282442.1,NA,FALSE
DQ282443.1,NA,FALSE
DQ282444.1,NA,FALSE
DQ282445.1,NA,FALSE
DQ282446.1,NA,FALSE
DQ282447.1,NA,FALSE
DQ282448.1,NA,FALSE
DQ282449.1,NA,FALSE
DQ282453.1,NA,FALSE
DQ282459.1,NA,FALSE
DQ282460.1,NA,FALSE
DQ282461.1,NA,FALSE
DQ282462.1,NA,FALSE
DQ282463.1,NA,FALSE
DQ282464.1,NA,FALSE
DQ282465.1,NA,FALSE
DQ282466.1,NA,FALSE
DQ282468.1,NA,FALSE
DQ282469.1,NA,FALSE
DQ282470.1,NA,FALSE
DQ282472.1,NA,FALSE
DQ282473.1,NA,FALSE
DQ282475.1,NA,FALSE
DQ282476.1,NA,FALSE
DQ282477.1,NA,FALSE
DQ282478.1,NA,FALSE
DQ282479.1,NA,FALSE
DQ282480.1,NA,FALSE
DQ282482.1,NA,FALSE
DQ282483.1,NA,FALSE
DQ282484.1,NA,FALSE
DQ282485.1,NA,FALSE
DQ282486.1,NA,FALSE
DQ282487.1,NA,FALSE
DQ282488.1,NA,FALSE
DQ282491.1,NA,FALSE
DQ282493.1,NA,FALSE
DQ282494.1,NA,FALSE
DQ282495.1,NA,FALSE
DQ282503.1,NA,FALSE
DQ282505.1,NA,FALSE
DQ282507.1,NA,FALSE
DQ282508.1,NA,FALSE
DQ282509.1,NA,FALSE
DQ301789.1,NA,FALSE
DQ301790.1,NA,FALSE
DQ301791.1,NA,FALSE
DQ301792.1,NA,FALSE
DQ301793.1,NA,FALSE
DQ301794.1,NA,FALSE
DQ301795.1,NA,FALSE
DQ301796.1,NA,FALSE
DQ301797.1,NA,FALSE
DQ301798.1,NA,FALSE
DQ301799.1,NA,FALSE
DQ301800.1,NA,FALSE
DQ301802.1,NA,FALSE
DQ301803.1,NA,FALSE
DQ301804.1,NA,FALSE
DQ301805.1,NA,FALSE
DQ301806.1,NA,FALSE
DQ301807.1,NA,FALSE
DQ301808.1,NA,FALSE
DQ301809.1,NA,FALSE
DQ301810.1,NA,FALSE
DQ301811.1,NA,FALSE
DQ301812.1,NA,FALSE
DQ301813.1,NA,FALSE
DQ301814.1,NA,FALSE
DQ301815.1,NA,FALSE
DQ301816.1,NA,FALSE
DQ301817.1,NA,FALSE
DQ301818.1,NA,FALSE
DQ304897.1,NA,FALSE
DQ304899.1,NA,FALSE
DQ304900.1,NA,FALSE
DQ304901.1,NA,FALSE
DQ304902.1,NA,FALSE
DQ304903.1,NA,FALSE
DQ304904.1,NA,FALSE
DQ304905.1,NA,FALSE
DQ304906.1,NA,FALSE
DQ304907.1,NA,FALSE
DQ304908.1,NA,FALSE
DQ304909.1,NA,FALSE
DQ304911.1,NA,FALSE
DQ304912.1,NA,FALSE
DQ304913.1,NA,FALSE
DQ304914.1,NA,FALSE
DQ304915.1,NA,FALSE
DQ304916.1,NA,FALSE
DQ304918.1,NA,FALSE
DQ304919.1,NA,FALSE
DQ304920.1,NA,FALSE
DQ304921.1,NA,FALSE
DQ304922.1,NA,FALSE
DQ304923.1,NA,FALSE
DQ304924.1,NA,FALSE
DQ304925.1,NA,FALSE
DQ304926.1,NA,FALSE
DQ304927.1,NA,FALSE
DQ304928.1,NA,FALSE
DQ304929.1,NA,FALSE
DQ304930.1,NA,FALSE
DQ304931.1,NA,FALSE
DQ304932.1,NA,FALSE
DQ304933.1,NA,FALSE
DQ304934.1,NA,FALSE
DQ304935.1,NA,FALSE
DQ304936.1,NA,FALSE
DQ304937.1,NA,FALSE
DQ304938.1,NA,FALSE
DQ304939.1,NA,FALSE
DQ304940.1,NA,FALSE
DQ304941.1,NA,FALSE
DQ304942.1,NA,FALSE
DQ304943.1,NA,FALSE
DQ304944.1,NA,FALSE
DQ304945.1,NA,FALSE
DQ304946.1,NA,FALSE
DQ304948.1,NA,FALSE
DQ304949.1,NA,FALSE
DQ304950.1,NA,FALSE
DQ304951.1,NA,FALSE
DQ304952.1,NA,FALSE
DQ304953.1,NA,FALSE
DQ304954.1,NA,FALSE
DQ304955.1,NA,FALSE
DQ304956.1,NA,FALSE
DQ304957.1,NA,FALSE
DQ304958.1,NA,FALSE
DQ304959.1,NA,FALSE
DQ304960.1,NA,FALSE
DQ304961.1,NA,FALSE
DQ304962.1,NA,FALSE
DQ304963.1,NA,FALSE
DQ304965.1,NA,FALSE
DQ304966.1,NA,FALSE
DQ304967.1,NA,FALSE
DQ304968.1,NA,FALSE
DQ304969.1,NA,FALSE
DQ304970.1,NA,FALSE
DQ304971.1,NA,FALSE
DQ304972.1,NA,FALSE
DQ304973.1,NA,FALSE
DQ304974.1,NA,FALSE
DQ304975.1,NA,FALSE
DQ304976.1,NA,FALSE
DQ304977.1,NA,FALSE
DQ304978.1,NA,FALSE
DQ304979.1,NA,FALSE
DQ304981.1,NA,FALSE
DQ304982.1,NA,FALSE
DQ304984.1,NA,FALSE
DQ304985.1,NA,FALSE
DQ304986.1,NA,FALSE
DQ304987.1,NA,FALSE
DQ304988.1,NA,FALSE
DQ304989.1,NA,FALSE
DQ304990.1,NA,FALSE
DQ304991.1,NA,FALSE
DQ304993.1,NA,FALSE
DQ304994.1,NA,FALSE
DQ304995.1,NA,FALSE
DQ304996.1,NA,FALSE
DQ304997.1,NA,FALSE
DQ304998.1,NA,FALSE
DQ304999.1,NA,FALSE
DQ305000.1,NA,FALSE
DQ305001.1,NA,FALSE
DQ305002.1,NA,FALSE
DQ305003.1,NA,FALSE
DQ305005.1,NA,FALSE
DQ305006.1,NA,FALSE
DQ305007.1,NA,FALSE
DQ305008.1,NA,FALSE
DQ305009.1,NA,FALSE
DQ305010.1,NA,FALSE
DQ305011.1,NA,FALSE
DQ305012.1,NA,FALSE
DQ305013.1,NA,FALSE
DQ305014.1,NA,FALSE
DQ305016.1,NA,FALSE
DQ305017.1,NA,FALSE
DQ305018.1,NA,FALSE
DQ305019.1,NA,FALSE
DQ305020.1,NA,FALSE
DQ305021.1,NA,FALSE
DQ305022.1,NA,FALSE
DQ305023.1,NA,FALSE
DQ305024.1,NA,FALSE
DQ305025.1,NA,FALSE
DQ305026.1,NA,FALSE
DQ305027.1,NA,FALSE
DQ305028.1,NA,FALSE
DQ305029.1,NA,FALSE
DQ305030.1,NA,FALSE
DQ305031.1,NA,FALSE
DQ305032.1,NA,FALSE
DQ305033.1,NA,FALSE
DQ305034.1,NA,FALSE
DQ305035.1,NA,FALSE
DQ305036.1,NA,FALSE
DQ306709.1,NA,FALSE
DQ341058.1,NA,FALSE
DQ341059.1,NA,FALSE
DQ341060.1,NA,FALSE
DQ341061.1,NA,FALSE
DQ341062.1,NA,FALSE
DQ341063.1,NA,FALSE
DQ341064.1,NA,FALSE
DQ341065.1,NA,FALSE
DQ341066.1,NA,FALSE
DQ341067.1,NA,FALSE
DQ341068.2,NA,FALSE
DQ341069.1,NA,FALSE
DQ341070.1,NA,FALSE
DQ341071.1,NA,FALSE
DQ341072.1,NA,FALSE
DQ341073.1,NA,FALSE
DQ341074.1,NA,FALSE
DQ341075.1,NA,FALSE
DQ341076.1,NA,FALSE
DQ341077.1,NA,FALSE
DQ341078.1,NA,FALSE
DQ341079.1,NA,FALSE
DQ341080.1,NA,FALSE
DQ341081.1,NA,FALSE
DQ341082.1,NA,FALSE
DQ341083.1,NA,FALSE
DQ341085.1,NA,FALSE
DQ341087.1,NA,FALSE
DQ341088.1,NA,FALSE
DQ341089.1,NA,FALSE
DQ341090.1,NA,FALSE
DQ358973.2,NA,FALSE
DQ358974.2,NA,FALSE
DQ358975.2,NA,FALSE
DQ358976.2,NA,FALSE
DQ358977.2,NA,FALSE
DQ372868.1,NA,FALSE
DQ372869.1,NA,FALSE
DQ372870.1,NA,FALSE
DQ372871.1,NA,FALSE
DQ372872.1,NA,FALSE
DQ372873.1,NA,FALSE
DQ372874.1,NA,FALSE
DQ372875.1,NA,FALSE
DQ372876.1,NA,FALSE
DQ372877.1,NA,FALSE
DQ372878.1,NA,FALSE
DQ372879.1,NA,FALSE
DQ372880.1,NA,FALSE
DQ372881.1,NA,FALSE
DQ372882.1,NA,FALSE
DQ372883.1,NA,FALSE
DQ372884.1,NA,FALSE
DQ372885.1,NA,FALSE
DQ372886.1,NA,FALSE
DQ372887.1,NA,FALSE
DQ377992.1,NA,FALSE
DQ404440.3,NA,FALSE
DQ404441.3,NA,FALSE
DQ404442.3,NA,FALSE
DQ404443.3,NA,FALSE
DQ404444.3,NA,FALSE
DQ404445.3,NA,FALSE
DQ404446.3,NA,FALSE
DQ404447.3,NA,FALSE
DQ408672.2,NA,FALSE
DQ408673.2,NA,FALSE
DQ408674.2,NA,FALSE
DQ408675.2,NA,FALSE
DQ408676.2,NA,FALSE
DQ408677.2,NA,FALSE
DQ408678.2,NA,FALSE
DQ408679.2,NA,FALSE
DQ408680.2,NA,FALSE
DQ418488.1,NA,FALSE
DQ437577.1,NA,FALSE
DQ462232.1,NA,FALSE
DQ462233.1,NA,FALSE
DQ462234.1,NA,FALSE
DQ473537.1,NA,FALSE
DQ513521.1,NA,FALSE
DQ513522.1,NA,FALSE
DQ519035.1,NA,FALSE
DQ523619.1,NA,FALSE
DQ523620.1,NA,FALSE
DQ523621.1,NA,FALSE
DQ523622.1,NA,FALSE
DQ523623.1,NA,FALSE
DQ523624.1,NA,FALSE
DQ523625.1,NA,FALSE
DQ523626.1,NA,FALSE
DQ523627.1,NA,FALSE
DQ523628.1,NA,FALSE
DQ523629.1,NA,FALSE
DQ523630.1,NA,FALSE
DQ523631.1,NA,FALSE
DQ523632.1,NA,FALSE
DQ523634.1,NA,FALSE
DQ523635.1,NA,FALSE
DQ523636.1,NA,FALSE
DQ523637.1,NA,FALSE
DQ523638.1,NA,FALSE
DQ523639.1,NA,FALSE
DQ523640.1,NA,FALSE
DQ523642.1,NA,FALSE
DQ523643.1,NA,FALSE
DQ523644.1,NA,FALSE
DQ523645.1,NA,FALSE
DQ523646.1,NA,FALSE
DQ523647.1,NA,FALSE
DQ523648.1,NA,FALSE
DQ523649.1,NA,FALSE
DQ523650.1,NA,FALSE
DQ523653.1,NA,FALSE
DQ523654.1,NA,FALSE
DQ523655.1,NA,FALSE
DQ523657.1,NA,FALSE
DQ523659.1,NA,FALSE
DQ523661.1,NA,FALSE
DQ523662.1,NA,FALSE
DQ523663.1,NA,FALSE
DQ523665.1,NA,FALSE
DQ523666.1,NA,FALSE
DQ523667.1,NA,FALSE
DQ523670.1,NA,FALSE
DQ523671.1,NA,FALSE
DQ523672.1,NA,FALSE
DQ523673.1,NA,FALSE
DQ523675.1,NA,FALSE
DQ523676.1,NA,FALSE
DQ523677.1,NA,FALSE
DQ523678.1,NA,FALSE
DQ523679.1,NA,FALSE
DQ658411.1,NA,FALSE
DQ661681.1,NA,FALSE
DQ779925.1,NA,FALSE
DQ779926.1,NA,FALSE
DQ779927.1,NA,FALSE
DQ779928.1,NA,FALSE
DQ779929.1,NA,FALSE
DQ779930.1,NA,FALSE
DQ779931.1,NA,FALSE
DQ779932.1,NA,FALSE
DQ781338.1,NA,FALSE
DQ785296.1,NA,FALSE
DQ787109.1,NA,FALSE
DQ826448.1,NA,FALSE
DQ830736.2,NA,FALSE
DQ834253.1,NA,FALSE
DQ834254.1,NA,FALSE
DQ834255.1,NA,FALSE
DQ834256.1,NA,FALSE
DQ834257.1,NA,FALSE
DQ834258.1,NA,FALSE
DQ834259.1,NA,FALSE
DQ834260.1,NA,FALSE
DQ834261.1,NA,FALSE
DQ856316.1,NA,FALSE
DQ856317.1,NA,FALSE
DQ862536.1,NA,FALSE
DQ862537.1,NA,FALSE
DQ902694.1,NA,FALSE
DQ902695.1,NA,FALSE
DQ902696.1,NA,FALSE
DQ902697.1,NA,FALSE
DQ902702.1,NA,FALSE
DQ902706.1,NA,FALSE
DQ902707.1,NA,FALSE
DQ902708.1,NA,FALSE
DQ902709.1,NA,FALSE
DQ902710.1,NA,FALSE
DQ902711.1,NA,FALSE
DQ904234.1,NA,FALSE
DQ904235.1,NA,FALSE
DQ904236.1,NA,FALSE
DQ904237.1,NA,FALSE
DQ904238.1,NA,FALSE
DQ904239.1,NA,FALSE
DQ904240.1,NA,FALSE
DQ904241.1,NA,FALSE
DQ904242.1,NA,FALSE
DQ904330.1,NA,FALSE
DQ981465.1,NA,FALSE
DQ981466.1,NA,FALSE
DQ981467.1,NA,FALSE
DQ981468.1,NA,FALSE
DQ981469.1,NA,FALSE
DQ981470.1,NA,FALSE
DQ981471.1,NA,FALSE
DQ981472.1,NA,FALSE
DQ981473.1,NA,FALSE
DQ981474.1,NA,FALSE
DQ981475.1,NA,FALSE
EF060262.1,NA,FALSE
EF060263.1,NA,FALSE
EF060264.1,NA,FALSE
EF060265.1,NA,FALSE
EF060313.1,NA,FALSE
EF060314.1,NA,FALSE
EF060315.1,NA,FALSE
EF060316.1,NA,FALSE
EF060317.1,NA,FALSE
EF060318.1,NA,FALSE
EF060319.1,NA,FALSE
EF060320.1,NA,FALSE
EF060321.1,NA,FALSE
EF060322.1,NA,FALSE
EF060323.1,NA,FALSE
EF060324.1,NA,FALSE
EF060325.1,NA,FALSE
EF060326.1,NA,FALSE
EF060327.1,NA,FALSE
EF060328.1,NA,FALSE
EF060329.1,NA,FALSE
EF060330.1,NA,FALSE
EF060331.1,NA,FALSE
EF060332.1,NA,FALSE
EF060333.1,NA,FALSE
EF060334.1,NA,FALSE
EF060335.1,NA,FALSE
EF060336.1,NA,FALSE
EF060337.1,NA,FALSE
EF060338.1,NA,FALSE
EF060339.1,NA,FALSE
EF060340.1,NA,FALSE
EF060341.1,NA,FALSE
EF060342.1,NA,FALSE
EF060343.1,NA,FALSE
EF060344.1,NA,FALSE
EF060345.1,NA,FALSE
EF060346.1,NA,FALSE
EF060347.1,NA,FALSE
EF060348.1,NA,FALSE
EF060349.1,NA,FALSE
EF060350.1,NA,FALSE
EF060351.1,NA,FALSE
EF060352.1,NA,FALSE
EF060353.1,NA,FALSE
EF060354.1,NA,FALSE
EF060355.1,NA,FALSE
EF060356.1,NA,FALSE
EF060357.1,NA,FALSE
EF060358.1,NA,FALSE
EF060359.1,NA,FALSE
EF060360.1,NA,FALSE
EF060361.1,NA,FALSE
EF060362.1,NA,FALSE
EF060363.1,NA,FALSE
EF060364.2,NA,FALSE
EF061144.1,NA,FALSE
EF061145.1,NA,FALSE
EF061146.1,NA,FALSE
EF061147.1,NA,FALSE
EF061148.1,NA,FALSE
EF061149.1,NA,FALSE
EF061150.2,NA,FALSE
EF061151.1,NA,FALSE
EF061152.1,NA,FALSE
EF061153.1,NA,FALSE
EF061154.1,NA,FALSE
EF061155.1,NA,FALSE
EF061156.1,NA,FALSE
EF061157.1,NA,FALSE
EF061158.1,NA,FALSE
EF061159.1,NA,FALSE
EF064317.1,NA,FALSE
EF064318.1,NA,FALSE
EF064319.1,NA,FALSE
EF064320.1,NA,FALSE
EF064321.1,NA,FALSE
EF064322.1,NA,FALSE
EF064323.1,NA,FALSE
EF064324.1,NA,FALSE
EF064325.1,NA,FALSE
EF064326.1,NA,FALSE
EF064327.1,NA,FALSE
EF064328.1,NA,FALSE
EF064329.1,NA,FALSE
EF064330.1,NA,FALSE
EF064331.1,NA,FALSE
EF064332.1,NA,FALSE
EF064333.1,NA,FALSE
EF064334.1,NA,FALSE
EF064335.1,NA,FALSE
EF064336.1,NA,FALSE
EF064338.1,NA,FALSE
EF064339.1,NA,FALSE
EF064340.1,NA,FALSE
EF064341.1,NA,FALSE
EF064342.1,NA,FALSE
EF064343.1,NA,FALSE
EF064344.1,NA,FALSE
EF079873.1,NA,FALSE
EF079874.1,NA,FALSE
EF079875.1,NA,FALSE
EF079876.1,NA,FALSE
EF093535.1,NA,FALSE
EF093536.1,NA,FALSE
EF093537.1,NA,FALSE
EF093538.1,NA,FALSE
EF093539.1,NA,FALSE
EF093540.1,NA,FALSE
EF093541.1,NA,FALSE
EF093542.1,NA,FALSE
EF093544.1,NA,FALSE
EF093545.1,NA,FALSE
EF093546.1,NA,FALSE
EF093547.1,NA,FALSE
EF093548.1,NA,FALSE
EF093549.1,NA,FALSE
EF093550.1,NA,FALSE
EF093551.1,NA,FALSE
EF093552.1,NA,FALSE
EF093553.1,NA,FALSE
EF093554.1,NA,FALSE
EF093555.1,NA,FALSE
EF093556.1,NA,FALSE
EF093557.1,NA,FALSE
EF093558.1,NA,FALSE
EF114270.1,NA,FALSE
EF114273.1,NA,FALSE
EF114276.1,NA,FALSE
EF114278.1,NA,FALSE
EF114279.1,NA,FALSE
EF114282.1,NA,FALSE
EF114285.1,NA,FALSE
EF114286.1,NA,FALSE
EF114288.1,NA,FALSE
EF153771.1,NA,FALSE
EF153772.1,NA,FALSE
EF153773.1,NA,FALSE
EF153774.1,NA,FALSE
EF153775.1,NA,FALSE
EF153776.1,NA,FALSE
EF153777.1,NA,FALSE
EF153778.1,NA,FALSE
EF153779.1,NA,FALSE
EF153780.1,NA,FALSE
EF153781.1,NA,FALSE
EF153782.1,NA,FALSE
EF153783.1,NA,FALSE
EF153784.1,NA,FALSE
EF153785.1,NA,FALSE
EF153786.1,NA,FALSE
EF153787.1,NA,FALSE
EF153788.1,NA,FALSE
EF153789.1,NA,FALSE
EF153790.1,NA,FALSE
EF153791.1,NA,FALSE
EF153792.1,NA,FALSE
EF153793.1,NA,FALSE
EF153794.1,NA,FALSE
EF153796.1,NA,FALSE
EF153797.1,NA,FALSE
EF153798.1,NA,FALSE
EF153799.1,NA,FALSE
EF153800.1,NA,FALSE
EF153801.1,NA,FALSE
EF153802.1,NA,FALSE
EF153803.1,NA,FALSE
EF153804.1,NA,FALSE
EF153805.1,NA,FALSE
EF153806.1,NA,FALSE
EF153807.1,NA,FALSE
EF153808.1,NA,FALSE
EF153809.1,NA,FALSE
EF153810.1,NA,FALSE
EF153811.1,NA,FALSE
EF153812.1,NA,FALSE
EF153813.1,NA,FALSE
EF153814.1,NA,FALSE
EF153816.1,NA,FALSE
EF153817.1,NA,FALSE
EF153818.1,NA,FALSE
EF153819.1,NA,FALSE
EF153820.1,NA,FALSE
EF153821.1,NA,FALSE
EF153822.1,NA,FALSE
EF153823.1,NA,FALSE
EF153824.1,NA,FALSE
EF153825.1,NA,FALSE
EF153826.1,NA,FALSE
EF153827.1,NA,FALSE
EF153828.1,NA,FALSE
EF153829.1,NA,FALSE
EF153831.1,NA,FALSE
EF153833.1,NA,FALSE
EF177405.1,NA,FALSE
EF177406.1,NA,FALSE
EF177407.1,NA,FALSE
EF177408.1,NA,FALSE
EF177409.1,NA,FALSE
EF177410.1,NA,FALSE
EF177411.1,NA,FALSE
EF177412.1,NA,FALSE
EF177413.1,NA,FALSE
EF177414.1,NA,FALSE
EF177415.1,NA,FALSE
EF177416.1,NA,FALSE
EF177417.1,NA,FALSE
EF177418.1,NA,FALSE
EF177419.1,NA,FALSE
EF177420.1,NA,FALSE
EF177421.1,NA,FALSE
EF177422.1,NA,FALSE
EF177423.1,NA,FALSE
EF177424.1,NA,FALSE
EF177425.1,NA,FALSE
EF177426.1,NA,FALSE
EF177427.1,NA,FALSE
EF177428.1,NA,FALSE
EF177429.1,NA,FALSE
EF177430.1,NA,FALSE
EF177431.1,NA,FALSE
EF177432.1,NA,FALSE
EF177433.1,NA,FALSE
EF177434.1,NA,FALSE
EF177435.1,NA,FALSE
EF177436.1,NA,FALSE
EF177437.1,NA,FALSE
EF177438.1,NA,FALSE
EF177439.1,NA,FALSE
EF177440.1,NA,FALSE
EF177441.1,NA,FALSE
EF177442.1,NA,FALSE
EF177443.1,NA,FALSE
EF177444.1,NA,FALSE
EF177445.1,NA,FALSE
EF177446.1,NA,FALSE
EF177447.1,NA,FALSE
EF184580.1,NA,FALSE
EF184581.1,NA,FALSE
EF184582.1,NA,FALSE
EF184583.1,NA,FALSE
EF184584.1,NA,FALSE
EF184585.1,NA,FALSE
EF184586.1,NA,FALSE
EF184587.1,NA,FALSE
EF184588.1,NA,FALSE
EF184589.1,NA,FALSE
EF184591.1,NA,FALSE
EF184592.1,NA,FALSE
EF184593.1,NA,FALSE
EF184594.1,NA,FALSE
EF184595.1,NA,FALSE
EF184596.1,NA,FALSE
EF184597.1,NA,FALSE
EF184598.1,NA,FALSE
EF184599.1,NA,FALSE
EF184600.1,NA,FALSE
EF184601.1,NA,FALSE
EF184602.1,NA,FALSE
EF184603.1,NA,FALSE
EF184604.1,NA,FALSE
EF184605.1,NA,FALSE
EF184606.1,NA,FALSE
EF184607.1,NA,FALSE
EF184608.1,NA,FALSE
EF184609.1,NA,FALSE
EF184610.1,NA,FALSE
EF184611.1,NA,FALSE
EF184612.1,NA,FALSE
EF184613.1,NA,FALSE
EF184614.1,NA,FALSE
EF184615.1,NA,FALSE
EF184616.1,NA,FALSE
EF184617.1,NA,FALSE
EF184618.1,NA,FALSE
EF184619.1,NA,FALSE
EF184620.1,NA,FALSE
EF184621.1,NA,FALSE
EF184622.1,NA,FALSE
EF184623.1,NA,FALSE
EF184624.1,NA,FALSE
EF184625.1,NA,FALSE
EF184626.1,NA,FALSE
EF184627.1,NA,FALSE
EF184628.1,NA,FALSE
EF184629.1,NA,FALSE
EF184630.1,NA,FALSE
EF184631.1,NA,FALSE
EF184632.1,NA,FALSE
EF184633.1,NA,FALSE
EF184634.1,NA,FALSE
EF184635.1,NA,FALSE
EF184636.1,NA,FALSE
EF184637.1,NA,FALSE
EF184638.1,NA,FALSE
EF184639.1,NA,FALSE
EF184640.1,NA,FALSE
EF184641.1,NA,FALSE
EF185793.1,NA,FALSE
EF185794.1,NA,FALSE
EF185795.1,NA,FALSE
EF185796.1,NA,FALSE
EF185798.1,NA,FALSE
EF185799.1,NA,FALSE
EF185800.1,NA,FALSE
EF185801.1,NA,FALSE
EF185802.1,NA,FALSE
EF185803.1,NA,FALSE
EF185804.1,NA,FALSE
EF185805.1,NA,FALSE
EF185806.1,NA,FALSE
EF185807.1,NA,FALSE
EF185808.1,NA,FALSE
EF185809.1,NA,FALSE
EF185810.1,NA,FALSE
EF185811.1,NA,FALSE
EF185812.1,NA,FALSE
EF185813.1,NA,FALSE
EF185814.1,NA,FALSE
EF185815.1,NA,FALSE
EF185816.1,NA,FALSE
EF222232.1,NA,FALSE
EF222233.1,NA,FALSE
EF222234.1,NA,FALSE
EF222235.1,NA,FALSE
EF222236.1,NA,FALSE
EF222237.1,NA,FALSE
EF222238.1,NA,FALSE
EF222239.1,NA,FALSE
EF222240.1,NA,FALSE
EF222241.1,NA,FALSE
EF222242.1,NA,FALSE
EF222243.1,NA,FALSE
EF222244.1,NA,FALSE
EF222245.1,NA,FALSE
EF222246.1,NA,FALSE
EF222247.1,NA,FALSE
EF222248.1,NA,FALSE
